Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
FAMILY,2.8,9,20.1-30MB,Free,0.0,Everyone,Education,35
LIFESTYLE,4.6,50338,Varies with device,Free,0.0,Everyone,Lifestyle,39
FAMILY,4.3,2,0.1-10MB,Free,0.0,Everyone,Entertainment,64
DATING,4.7,158,0.1-10MB,Free,0.0,Mature 17+,Dating,57
COMMUNICATION,3.8,9,0.1-10MB,Paid,0.99,Everyone,Communication,1200
NEWS_AND_MAGAZINES,4.3,9,0.1-10MB,Free,0.0,Everyone,News & Magazines,723
FAMILY,4.4,2420,0.1-10MB,Free,0.0,Teen,Entertainment,34
FAMILY,4.3,0,10.1-20MB,Free,0.0,Everyone,Education,127
FAMILY,4.2,123136,70.1-80MB,Free,0.0,Mature 17+,Simulation,67
SPORTS,4.5,2943,0.1-10MB,Free,0.0,Everyone,Sports,108
BUSINESS,4.2,88073,Varies with device,Free,0.0,Everyone,Business,53
SPORTS,4.2,82882,Varies with device,Free,0.0,Everyone,Sports,32
GAME,4.2,2113,60.1-70MB,Free,0.0,Everyone 10+,Action,130
SOCIAL,4.0,2052,0.1-10MB,Free,0.0,Teen,Social,338
PRODUCTIVITY,4.3,0,0.1-10MB,Free,0.0,Everyone,Productivity,267
PERSONALIZATION,4.3,444,10.1-20MB,Paid,0.99,Everyone,Personalization,1747
FAMILY,4.4,3396,0.1-10MB,Paid,3.99,Everyone,Casual;Pretend Play,1361
PHOTOGRAPHY,4.5,285788,40.1-50MB,Free,0.0,Everyone,Photography,270
VIDEO_PLAYERS,4.8,2588730,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,32
TOOLS,4.7,1251479,Varies with device,Free,0.0,Everyone,Tools,38
BOOKS_AND_REFERENCE,4.2,5775,0.1-10MB,Free,0.0,Everyone,Books & Reference,43
ART_AND_DESIGN,4.1,227,0.1-10MB,Free,0.0,Everyone,Art & Design,92
FINANCE,4.1,13868,0.1-10MB,Free,0.0,Everyone,Finance,393
FAMILY,4.3,12919,90.1-100MB,Free,0.0,Everyone,Educational;Education,86
SPORTS,4.3,91033,Varies with device,Free,0.0,Everyone,Sports,27
COMMUNICATION,4.2,44706,Varies with device,Free,0.0,Everyone,Communication,37
GAME,4.7,254258,20.1-30MB,Free,0.0,Everyone,Card,30
FINANCE,4.3,45957,Varies with device,Free,0.0,Everyone,Finance,31
TOOLS,4.3,4,0.1-10MB,Free,0.0,Everyone,Tools,346
FAMILY,3.0,17,30.1-40MB,Free,0.0,Everyone,Entertainment,177
FAMILY,4.4,7615646,70.1-80MB,Free,0.0,Everyone,Casual,24
SOCIAL,5.0,20,0.1-10MB,Free,0.0,Teen,Social,39
PHOTOGRAPHY,4.5,7590099,30.1-40MB,Free,0.0,Teen,Photography,31
BOOKS_AND_REFERENCE,4.4,22486,0.1-10MB,Free,0.0,Teen,Books & Reference,86
TRAVEL_AND_LOCAL,3.0,69,30.1-40MB,Free,0.0,Everyone,Travel & Local,81
PRODUCTIVITY,4.3,7,0.1-10MB,Free,0.0,Everyone,Productivity,43
FAMILY,5.0,8,0.1-10MB,Free,0.0,Everyone,Entertainment,271
BEAUTY,4.2,62,0.1-10MB,Free,0.0,Everyone,Beauty,95
GAME,4.7,1889250,Varies with device,Free,0.0,Everyone,Puzzle,39
MEDICAL,4.0,122,0.1-10MB,Free,0.0,Everyone,Medical,49
TRAVEL_AND_LOCAL,4.3,0,0.1-10MB,Free,0.0,Everyone,Travel & Local,770
COMMUNICATION,4.3,0,0.1-10MB,Free,0.0,Everyone,Communication,133
GAME,4.3,71468,50.1-60MB,Free,0.0,Teen,Card,80
TOOLS,4.2,522,0.1-10MB,Free,0.0,Everyone,Tools,309
SPORTS,4.3,3,0.1-10MB,Paid,4.8,Everyone,Sports,1198
FAMILY,4.2,14432,30.1-40MB,Free,0.0,Everyone,Casual,344
DATING,4.3,3,0.1-10MB,Free,0.0,Mature 17+,Dating,45
FINANCE,4.1,129,0.1-10MB,Paid,399.99,Teen,Finance,268
MEDICAL,4.7,6,0.1-10MB,Free,0.0,Everyone,Medical,560
HOUSE_AND_HOME,4.2,2543,0.1-10MB,Free,0.0,Everyone,House & Home,35
FAMILY,4.5,359,10.1-20MB,Paid,4.99,Everyone,Board;Brain Games,1115
TOOLS,3.9,12388,0.1-10MB,Free,0.0,Everyone,Tools,882
GAME,4.1,52163,60.1-70MB,Free,0.0,Mature 17+,Action,779
FAMILY,4.6,23125280,90.1-100MB,Free,0.0,Everyone 10+,Strategy,65
LIFESTYLE,4.6,6477,10.1-20MB,Paid,7.99,Everyone,Lifestyle,46
BOOKS_AND_REFERENCE,3.9,46,0.1-10MB,Free,0.0,Everyone,Books & Reference,123
SHOPPING,4.3,1,10.1-20MB,Free,0.0,Everyone,Shopping,170
FINANCE,4.3,45962,Varies with device,Free,0.0,Everyone,Finance,31
SPORTS,4.0,176487,0.1-10MB,Free,0.0,Everyone,Sports,283
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,701
VIDEO_PLAYERS,4.5,714665,40.1-50MB,Free,0.0,Everyone,Video Players & Editors,38
COMICS,4.5,564387,Varies with device,Free,0.0,Everyone,Comics,57
FAMILY,5.0,4,50.1-60MB,Free,0.0,Everyone,Education,150
AUTO_AND_VEHICLES,4.0,1598,50.1-60MB,Free,0.0,Everyone,Auto & Vehicles,36
WEATHER,4.6,36900,0.1-10MB,Free,0.0,Everyone,Weather,34
FAMILY,4.3,2,0.1-10MB,Free,0.0,Everyone,Entertainment,913
BUSINESS,3.1,7,0.1-10MB,Free,0.0,Everyone,Business,2515
BUSINESS,4.3,0,20.1-30MB,Free,0.0,Everyone,Business,77
FAMILY,4.6,9626,20.1-30MB,Free,0.0,Everyone,Action;Action & Adventure,205
TOOLS,4.1,65597,0.1-10MB,Free,0.0,Everyone,Tools,490
SPORTS,4.3,1879,0.1-10MB,Free,0.0,Everyone,Sports,568
SOCIAL,4.4,2349421,30.1-40MB,Free,0.0,Teen,Social,35
WEATHER,4.3,18194,0.1-10MB,Free,0.0,Everyone,Weather,429
FINANCE,4.5,625,0.1-10MB,Free,0.0,Everyone,Finance,154
FAMILY,4.2,20,0.1-10MB,Free,0.0,Everyone,Education,605
LIFESTYLE,4.6,9,0.1-10MB,Free,0.0,Everyone,Lifestyle,266
FAMILY,3.8,168,20.1-30MB,Free,0.0,Everyone,Strategy,548
BOOKS_AND_REFERENCE,4.2,210534,20.1-30MB,Free,0.0,Everyone,Books & Reference,79
BUSINESS,4.6,60,Varies with device,Free,0.0,Everyone,Business,661
GAME,3.7,80,0.1-10MB,Free,0.0,Everyone,Trivia,86
GAME,4.2,1012,40.1-50MB,Free,0.0,Teen,Action,1321
FAMILY,4.7,6188,40.1-50MB,Free,0.0,Everyone 10+,Entertainment;Music & Video,150
FAMILY,4.2,64815,20.1-30MB,Free,0.0,Teen,Strategy,91
TOOLS,4.2,265,Varies with device,Free,0.0,Everyone,Tools,831
EDUCATION,4.3,656,0.1-10MB,Free,0.0,Everyone,Education,1512
MAPS_AND_NAVIGATION,4.3,1240,10.1-20MB,Free,0.0,Everyone,Maps & Navigation,302
PRODUCTIVITY,4.6,48,0.1-10MB,Free,0.0,Everyone,Productivity,282
FAMILY,4.6,4421,30.1-40MB,Paid,2.99,Teen,Strategy,1395
BEAUTY,4.7,18900,10.1-20MB,Free,0.0,Everyone,Beauty,29
COMMUNICATION,4.4,36981,0.1-10MB,Free,0.0,Everyone,Communication,56
COMMUNICATION,4.3,2,0.1-10MB,Free,0.0,Teen,Communication,46
TRAVEL_AND_LOCAL,4.3,0,20.1-30MB,Free,0.0,Everyone,Travel & Local,151
BUSINESS,4.7,11442,0.1-10MB,Paid,4.99,Everyone,Business,159
FAMILY,4.4,1852384,Varies with device,Free,0.0,Everyone,Simulation,49
DATING,3.7,66,0.1-10MB,Free,0.0,Mature 17+,Dating,640
SOCIAL,4.4,19,0.1-10MB,Free,0.0,Everyone,Social,94
ART_AND_DESIGN,4.7,8145,20.1-30MB,Free,0.0,Everyone,Art & Design;Creativity,29
FINANCE,4.3,12185,Varies with device,Free,0.0,Everyone,Finance,84
SPORTS,4.4,29864,30.1-40MB,Free,0.0,Everyone,Sports,36
PHOTOGRAPHY,4.4,40289,10.1-20MB,Free,0.0,Everyone,Photography,51
DATING,4.3,1,0.1-10MB,Free,0.0,Teen,Dating,42
MEDICAL,4.7,26862,20.1-30MB,Free,0.0,Everyone,Medical,67
FINANCE,4.7,706618,Varies with device,Free,0.0,Everyone,Finance,31
PERSONALIZATION,4.1,8,0.1-10MB,Free,0.0,Everyone,Personalization,102
MAPS_AND_NAVIGATION,4.1,132792,60.1-70MB,Free,0.0,Everyone,Maps & Navigation,310
SPORTS,4.6,342,30.1-40MB,Free,0.0,Everyone,Sports,25
PHOTOGRAPHY,4.6,847144,0.1-10MB,Free,0.0,Everyone,Photography,294
PHOTOGRAPHY,4.0,26530,0.1-10MB,Free,0.0,Everyone,Photography,39
FAMILY,4.3,20,30.1-40MB,Free,0.0,Everyone,Educational,134
FINANCE,4.3,37580,Varies with device,Free,0.0,Everyone,Finance,30
TOOLS,4.1,172990,0.1-10MB,Free,0.0,Everyone,Tools,272
NEWS_AND_MAGAZINES,4.3,4,Varies with device,Free,0.0,Everyone,News & Magazines,32
COMMUNICATION,4.3,27156,60.1-70MB,Free,0.0,Everyone,Communication,34
SPORTS,2.9,3017,20.1-30MB,Free,0.0,Everyone,Sports,60
FAMILY,4.3,39109,0.1-10MB,Free,0.0,Everyone,Entertainment,254
COMMUNICATION,3.3,1434,0.1-10MB,Free,0.0,Everyone,Communication,1639
GAME,4.6,29445,20.1-30MB,Free,0.0,Everyone,Casual,112
TRAVEL_AND_LOCAL,3.7,16973,Varies with device,Free,0.0,Everyone,Travel & Local,44
GAME,4.7,155694,90.1-100MB,Free,0.0,Teen,Board,49
LIFESTYLE,4.6,17,10.1-20MB,Free,0.0,Everyone,Lifestyle,65
FAMILY,4.3,5,0.1-10MB,Free,0.0,Everyone,Education,864
VIDEO_PLAYERS,4.2,192677,10.1-20MB,Free,0.0,Teen,Video Players & Editors,28
SHOPPING,5.0,1,0.1-10MB,Free,0.0,Everyone,Shopping,37
MAPS_AND_NAVIGATION,3.4,59,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,1313
FAMILY,3.6,12781,50.1-60MB,Free,0.0,Everyone,Casual;Pretend Play,86
COMMUNICATION,4.3,541661,Varies with device,Free,0.0,Everyone,Communication,53
BUSINESS,4.5,56,Varies with device,Free,0.0,Everyone,Business,179
VIDEO_PLAYERS,4.4,8,10.1-20MB,Free,0.0,Everyone,Video Players & Editors,323
COMICS,3.7,705,10.1-20MB,Free,0.0,Teen,Comics,43
HEALTH_AND_FITNESS,4.1,107,40.1-50MB,Free,0.0,Everyone,Health & Fitness,890
FAMILY,3.8,484226,20.1-30MB,Free,0.0,Teen,Casual,77
BUSINESS,3.0,2,40.1-50MB,Free,0.0,Everyone,Business,346
FINANCE,4.2,24647,Varies with device,Free,0.0,Everyone,Finance,49
ART_AND_DESIGN,4.3,194216,30.1-40MB,Free,0.0,Everyone,Art & Design,28
FAMILY,3.9,859,0.1-10MB,Free,0.0,Teen,Entertainment,559
MEDICAL,3.8,534,10.1-20MB,Free,0.0,Everyone,Medical,2223
FAMILY,4.4,7,0.1-10MB,Free,0.0,Everyone,Casual,904
FAMILY,4.4,281448,60.1-70MB,Free,0.0,Everyone,Racing;Action & Adventure,91
FAMILY,3.9,14754,20.1-30MB,Free,0.0,Everyone 10+,Entertainment,40
ENTERTAINMENT,3.0,493,20.1-30MB,Free,0.0,Everyone,Entertainment,77
BOOKS_AND_REFERENCE,4.6,1435,0.1-10MB,Free,0.0,Everyone,Books & Reference,222
BUSINESS,4.8,726,0.1-10MB,Paid,3.99,Everyone,Business,254
LIFESTYLE,4.3,5,0.1-10MB,Free,0.0,Everyone,Lifestyle,571
LIFESTYLE,4.6,161143,10.1-20MB,Free,0.0,Everyone 10+,Lifestyle,67
COMMUNICATION,4.3,0,10.1-20MB,Free,0.0,Everyone,Communication,171
GAME,4.4,3715656,30.1-40MB,Free,0.0,Teen,Action,38
FOOD_AND_DRINK,4.5,2448,10.1-20MB,Free,0.0,Everyone,Food & Drink,364
SOCIAL,4.1,285820,Varies with device,Free,0.0,Mature 17+,Social,73
FAMILY,4.3,4624,70.1-80MB,Free,0.0,Everyone,Education,55
GAME,4.1,349503,10.1-20MB,Free,0.0,Everyone,Arcade,1101
WEATHER,3.9,22154,Varies with device,Free,0.0,Everyone,Weather,386
PRODUCTIVITY,4.1,22,20.1-30MB,Free,0.0,Everyone,Productivity,302
FAMILY,4.5,6673,0.1-10MB,Free,0.0,Everyone,Puzzle,707
WEATHER,4.4,15370,20.1-30MB,Free,0.0,Everyone,Weather,29
MEDICAL,3.7,3,0.1-10MB,Free,0.0,Everyone,Medical,99
NEWS_AND_MAGAZINES,4.3,3,30.1-40MB,Free,0.0,Everyone 10+,News & Magazines,46
FAMILY,4.6,1218,0.1-10MB,Free,0.0,Everyone,Education,475
GAME,4.4,22428456,70.1-80MB,Free,0.0,Everyone,Casual,57
FAMILY,2.0,27,30.1-40MB,Free,0.0,Teen,Entertainment,318
FAMILY,4.5,4449910,60.1-70MB,Free,0.0,Everyone 10+,Adventure;Action & Adventure,31
BUSINESS,4.2,831,10.1-20MB,Free,0.0,Everyone,Business,79
COMICS,4.4,39,0.1-10MB,Free,0.0,Everyone 10+,Comics,59
FAMILY,3.9,10114,40.1-50MB,Free,0.0,Everyone,Casual,79
WEATHER,4.4,1312037,Varies with device,Free,0.0,Everyone,Weather,30
EVENTS,4.3,11,10.1-20MB,Free,0.0,Everyone,Events,93
LIBRARIES_AND_DEMO,4.3,20,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,158
GAME,4.6,1226514,90.1-100MB,Free,0.0,Teen,Action,42
PHOTOGRAPHY,4.3,116880,0.1-10MB,Free,0.0,Everyone,Photography,130
COMMUNICATION,4.3,11334973,Varies with device,Free,0.0,Everyone,Communication,44
GAME,4.5,371318,80.1-90MB,Free,0.0,Everyone 10+,Arcade,84
ART_AND_DESIGN,4.2,26,10.1-20MB,Free,0.0,Everyone,Art & Design,240
NEWS_AND_MAGAZINES,4.3,0,60.1-70MB,Free,0.0,Mature 17+,News & Magazines,258
SHOPPING,4.1,41074,10.1-20MB,Free,0.0,Everyone,Shopping,65
BOOKS_AND_REFERENCE,4.4,8788,0.1-10MB,Free,0.0,Everyone,Books & Reference,34
PRODUCTIVITY,4.5,48,20.1-30MB,Free,0.0,Everyone,Productivity,39
PHOTOGRAPHY,3.3,41,0.1-10MB,Free,0.0,Everyone,Photography,379
FINANCE,2.9,139,0.1-10MB,Free,0.0,Everyone,Finance,438
DATING,4.7,18,0.1-10MB,Free,0.0,Mature 17+,Dating,37
PHOTOGRAPHY,3.4,30,0.1-10MB,Free,0.0,Everyone,Photography,135
PHOTOGRAPHY,4.3,13258,Varies with device,Free,0.0,Everyone,Photography,72
BOOKS_AND_REFERENCE,4.1,9636,0.1-10MB,Free,0.0,Everyone,Books & Reference,2535
LIBRARIES_AND_DEMO,4.6,2580,10.1-20MB,Free,0.0,Everyone,Libraries & Demo,176
LIFESTYLE,4.5,9464,Varies with device,Free,0.0,Everyone,Lifestyle,409
FAMILY,4.3,1295293,10.1-20MB,Free,0.0,Everyone,Puzzle,142
SOCIAL,3.2,6,0.1-10MB,Free,0.0,Everyone,Social,1374
BOOKS_AND_REFERENCE,4.7,14773,0.1-10MB,Free,0.0,Everyone,Books & Reference,326
MEDICAL,4.3,0,0.1-10MB,Free,0.0,Everyone,Medical,225
FINANCE,3.8,472,0.1-10MB,Free,0.0,Everyone,Finance,191
GAME,4.5,375996,0.1-10MB,Free,0.0,Everyone,Board,25
FINANCE,4.2,24666,Varies with device,Free,0.0,Everyone,Finance,49
BUSINESS,4.1,5448,10.1-20MB,Free,0.0,Everyone,Business,37
FAMILY,2.3,3,30.1-40MB,Free,0.0,Everyone 10+,Entertainment,220
BOOKS_AND_REFERENCE,4.5,1857,0.1-10MB,Free,0.0,Everyone,Books & Reference,28
LIFESTYLE,3.7,4212,10.1-20MB,Free,0.0,Everyone,Lifestyle,37
COMMUNICATION,4.3,346980,Varies with device,Free,0.0,Everyone,Communication,220
MAPS_AND_NAVIGATION,4.5,65590,10.1-20MB,Free,0.0,Everyone,Maps & Navigation,53
TOOLS,4.1,543,20.1-30MB,Free,0.0,Everyone,Tools,87
GAME,4.4,275447,Varies with device,Free,0.0,Everyone 10+,Arcade,30
FAMILY,4.4,38517,10.1-20MB,Free,0.0,Teen,Entertainment,29
FINANCE,3.7,52,10.1-20MB,Free,0.0,Everyone,Finance,119
BUSINESS,3.2,54,0.1-10MB,Free,0.0,Everyone,Business,914
MEDICAL,4.4,515,Varies with device,Paid,5.49,Everyone,Medical,499
MEDICAL,4.6,358,Varies with device,Paid,3.99,Everyone,Medical,310
PARENTING,4.7,34336,Varies with device,Free,0.0,Everyone,Parenting,31
FAMILY,4.3,1311,10.1-20MB,Free,0.0,Everyone,Education,51
SPORTS,4.3,91033,Varies with device,Free,0.0,Everyone,Sports,27
GAME,3.9,29990,90.1-100MB,Free,0.0,Teen,Action,266
FAMILY,4.4,48427,Varies with device,Free,0.0,Everyone 10+,Puzzle,153
FAMILY,4.7,7,0.1-10MB,Paid,9.99,Everyone,Education,1764
SOCIAL,4.2,1259723,70.1-80MB,Free,0.0,Mature 17+,Social,28
MAPS_AND_NAVIGATION,4.3,891,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,36
GAME,4.4,562345,Varies with device,Free,0.0,Teen,Casino,39
BUSINESS,4.5,78662,20.1-30MB,Free,0.0,Everyone,Business,199
TOOLS,3.9,64,0.1-10MB,Free,0.0,Everyone,Tools,456
FAMILY,1.8,5,0.1-10MB,Free,0.0,Everyone,Education,272
DATING,3.8,24,10.1-20MB,Free,0.0,Mature 17+,Dating,29
NEWS_AND_MAGAZINES,3.1,183,0.1-10MB,Free,0.0,Everyone,News & Magazines,58
PERSONALIZATION,4.2,42190,10.1-20MB,Free,0.0,Teen,Personalization,54
TOOLS,4.3,13064,0.1-10MB,Free,0.0,Everyone,Tools,100
TOOLS,4.4,22503,0.1-10MB,Free,0.0,Everyone,Tools,56
TOOLS,4.3,40,0.1-10MB,Free,0.0,Everyone,Tools,304
FAMILY,3.8,70903,40.1-50MB,Free,0.0,Everyone 10+,Role Playing,673
TOOLS,4.6,20418,0.1-10MB,Free,0.0,Everyone,Tools,145
BUSINESS,4.3,0,20.1-30MB,Free,0.0,Everyone,Business,28
FAMILY,4.5,197,10.1-20MB,Paid,2.99,Everyone,Casual;Action & Adventure,526
SPORTS,4.5,32386,10.1-20MB,Free,0.0,Everyone,Sports,30
NEWS_AND_MAGAZINES,3.7,24,0.1-10MB,Free,0.0,Everyone,News & Magazines,981
VIDEO_PLAYERS,4.3,25623548,Varies with device,Free,0.0,Teen,Video Players & Editors,29
MEDICAL,4.3,214,0.1-10MB,Paid,2.99,Everyone,Medical,2108
FAMILY,4.8,1499466,90.1-100MB,Free,0.0,Teen,Casual,38
TOOLS,4.6,2246379,0.1-10MB,Free,0.0,Everyone,Tools,64
DATING,4.2,313724,Varies with device,Free,0.0,Mature 17+,Dating,27
PHOTOGRAPHY,4.0,2076,10.1-20MB,Free,0.0,Teen,Photography,102
TOOLS,4.3,3,10.1-20MB,Free,0.0,Everyone,Tools,317
VIDEO_PLAYERS,4.3,138337,Varies with device,Free,0.0,Everyone,Video Players & Editors,150
LIFESTYLE,3.0,859,0.1-10MB,Free,0.0,Everyone,Lifestyle,43
PHOTOGRAPHY,4.3,1017237,Varies with device,Free,0.0,Everyone,Photography,32
PHOTOGRAPHY,4.6,15700,0.1-10MB,Free,0.0,Everyone,Photography,55
FAMILY,4.7,21,40.1-50MB,Paid,5.99,Everyone,Education;Education,406
MEDICAL,4.8,17,30.1-40MB,Free,0.0,Everyone,Medical,43
FAMILY,4.3,1,0.1-10MB,Free,0.0,Everyone,Entertainment,285
PHOTOGRAPHY,4.0,130081,0.1-10MB,Free,0.0,Everyone,Photography,294
VIDEO_PLAYERS,4.7,696665,90.1-100MB,Free,0.0,Everyone,Video Players & Editors,57
GAME,4.2,21661,10.1-20MB,Free,0.0,Everyone,Trivia,99
TOOLS,3.9,8780,0.1-10MB,Free,0.0,Everyone,Tools,79
GAME,4.4,2610680,40.1-50MB,Free,0.0,Everyone,Arcade,59
EVENTS,4.3,0,0.1-10MB,Free,0.0,Everyone,Events,320
NEWS_AND_MAGAZINES,3.9,63640,20.1-30MB,Free,0.0,Everyone 10+,News & Magazines,30
COMMUNICATION,3.0,1820,30.1-40MB,Free,0.0,Everyone,Communication,197
FAMILY,3.1,1734,0.1-10MB,Free,0.0,Everyone,Strategy,814
BOOKS_AND_REFERENCE,4.2,8,0.1-10MB,Free,0.0,Everyone,Books & Reference,693
HEALTH_AND_FITNESS,5.0,5,40.1-50MB,Free,0.0,Everyone,Health & Fitness,269
BUSINESS,4.6,15830,Varies with device,Free,0.0,Everyone,Business,43
LIFESTYLE,4.3,3,0.1-10MB,Free,0.0,Everyone,Lifestyle,625
HOUSE_AND_HOME,4.5,175293,Varies with device,Free,0.0,Everyone,House & Home,38
GAME,4.1,15763,50.1-60MB,Free,0.0,Everyone,Arcade,45
TOOLS,3.9,145,0.1-10MB,Free,0.0,Everyone,Tools,108
DATING,4.3,2430,10.1-20MB,Free,0.0,Mature 17+,Dating,36
FAMILY,4.3,264,50.1-60MB,Free,0.0,Everyone,Education,31
FAMILY,3.7,985,40.1-50MB,Free,0.0,Everyone,Entertainment;Brain Games,99
GAME,4.2,11408,90.1-100MB,Free,0.0,Teen,Action,56
PERSONALIZATION,4.3,4,10.1-20MB,Free,0.0,Teen,Personalization,801
PRODUCTIVITY,4.7,1730,10.1-20MB,Free,0.0,Everyone,Productivity,211
NEWS_AND_MAGAZINES,3.5,6066,50.1-60MB,Free,0.0,Everyone,News & Magazines,137
PRODUCTIVITY,2.9,32,0.1-10MB,Free,0.0,Everyone,Productivity,28
PRODUCTIVITY,4.5,1079491,Varies with device,Free,0.0,Everyone,Productivity,48
AUTO_AND_VEHICLES,3.1,14,0.1-10MB,Free,0.0,Everyone,Auto & Vehicles,203
VIDEO_PLAYERS,3.4,4334,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,1031
FAMILY,4.3,879,Varies with device,Free,0.0,Everyone,Board;Brain Games,101
FINANCE,3.4,19,20.1-30MB,Free,0.0,Everyone,Finance,384
DATING,4.3,0,0.1-10MB,Free,0.0,Everyone,Dating,53
TOOLS,4.7,24900999,Varies with device,Free,0.0,Everyone,Tools,27
DATING,4.3,135420,Varies with device,Free,0.0,Mature 17+,Dating,55
TOOLS,4.3,2,0.1-10MB,Free,0.0,Everyone,Tools,294
GAME,3.9,7972,80.1-90MB,Free,0.0,Teen,Action,384
VIDEO_PLAYERS,4.8,259003,Varies with device,Free,0.0,Everyone,Video Players & Editors,28
SHOPPING,4.0,13085,0.1-10MB,Free,0.0,Teen,Shopping,296
SPORTS,4.3,196,0.1-10MB,Free,0.0,Everyone,Sports,387
COMMUNICATION,4.0,8769,0.1-10MB,Free,0.0,Everyone,Communication,148
HEALTH_AND_FITNESS,4.8,570242,10.1-20MB,Free,0.0,Everyone,Health & Fitness,29
SOCIAL,4.3,3781467,Varies with device,Free,0.0,Mature 17+,Social,29
SPORTS,4.4,426,20.1-30MB,Paid,1.99,Everyone,Sports,821
FAMILY,4.4,89947,20.1-30MB,Free,0.0,Everyone 10+,Strategy,203
PHOTOGRAPHY,3.8,167652,10.1-20MB,Free,0.0,Everyone,Photography,130
FAMILY,4.1,24668,30.1-40MB,Free,0.0,Everyone,Simulation,757
PRODUCTIVITY,4.2,115,0.1-10MB,Free,0.0,Everyone,Productivity,1061
MEDICAL,4.2,34,0.1-10MB,Free,0.0,Everyone,Medical,688
GAME,4.0,3322,80.1-90MB,Free,0.0,Mature 17+,Action,547
TOOLS,4.5,4594198,Varies with device,Free,0.0,Everyone,Tools,31
GAME,3.3,152102,10.1-20MB,Free,0.0,Teen,Trivia,62
FOOD_AND_DRINK,4.2,10159,30.1-40MB,Free,0.0,Everyone,Food & Drink,45
LIFESTYLE,4.3,45,0.1-10MB,Free,0.0,Everyone,Lifestyle,248
SOCIAL,4.5,66577446,Varies with device,Free,0.0,Teen,Social,31
HEALTH_AND_FITNESS,4.4,141163,Varies with device,Free,0.0,Everyone,Health & Fitness,81
PERSONALIZATION,4.3,37,0.1-10MB,Free,0.0,Everyone,Personalization,771
FAMILY,4.4,203101,Varies with device,Free,0.0,Everyone,Casual,92
GAME,3.8,299,20.1-30MB,Free,0.0,Everyone,Racing,294
FOOD_AND_DRINK,3.4,6512,10.1-20MB,Free,0.0,Everyone,Food & Drink,141
ART_AND_DESIGN,4.2,1015,10.1-20MB,Free,0.0,Everyone,Art & Design,237
TOOLS,4.3,9,0.1-10MB,Free,0.0,Everyone,Tools,376
MEDICAL,4.3,0,60.1-70MB,Paid,5.99,Everyone,Medical,47
FAMILY,4.2,853495,70.1-80MB,Free,0.0,Teen,Strategy,29
DATING,4.3,3,0.1-10MB,Free,0.0,Mature 17+,Dating,45
FAMILY,3.7,9296,20.1-30MB,Free,0.0,Teen,Entertainment,38
GAME,4.5,464900,30.1-40MB,Free,0.0,Teen,Arcade,65
BUSINESS,3.8,5868,10.1-20MB,Free,0.0,Everyone,Business,59
ENTERTAINMENT,4.2,501498,10.1-20MB,Free,0.0,Teen,Entertainment,36
BUSINESS,4.3,20815,0.1-10MB,Free,0.0,Everyone,Business,36
GAME,5.0,5,0.1-10MB,Free,0.0,Everyone,Racing,30
LIFESTYLE,4.6,284670,Varies with device,Free,0.0,Everyone,Lifestyle,38
GAME,3.4,4490,90.1-100MB,Free,0.0,Everyone 10+,Action,344
FAMILY,3.6,13,0.1-10MB,Free,0.0,Teen,Entertainment,1169
FOOD_AND_DRINK,4.3,95,10.1-20MB,Free,0.0,Everyone,Food & Drink,237
LIFESTYLE,4.7,2225,10.1-20MB,Free,0.0,Everyone,Lifestyle,36
FAMILY,4.3,1,0.1-10MB,Free,0.0,Everyone,Education,161
VIDEO_PLAYERS,4.3,22,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,28
PRODUCTIVITY,5.0,5,10.1-20MB,Free,0.0,Everyone,Productivity,93
EVENTS,4.8,48,10.1-20MB,Free,0.0,Everyone,Events,339
BUSINESS,4.3,54520,Varies with device,Free,0.0,Everyone,Business,32
EDUCATION,4.3,776,20.1-30MB,Free,0.0,Everyone,Education,39
FAMILY,5.0,1,0.1-10MB,Paid,4.99,Everyone,Education,1826
GAME,4.4,1604146,50.1-60MB,Free,0.0,Teen,Action,65
GAME,4.3,1,10.1-20MB,Free,0.0,Everyone,Arcade,92
BUSINESS,2.7,8346,Varies with device,Free,0.0,Everyone,Business,345
FAMILY,4.2,23060,20.1-30MB,Free,0.0,Everyone,Educational;Education,36
TOOLS,4.9,85,10.1-20MB,Free,0.0,Everyone,Tools,57
PHOTOGRAPHY,4.3,462152,0.1-10MB,Free,0.0,Everyone,Photography,1049
SPORTS,4.3,2,20.1-30MB,Free,0.0,Everyone,Sports,185
BUSINESS,4.4,2147,0.1-10MB,Free,0.0,Everyone,Business,260
PRODUCTIVITY,4.0,6205,Varies with device,Free,0.0,Everyone,Productivity,207
DATING,4.6,13049,10.1-20MB,Free,0.0,Mature 17+,Dating,31
FINANCE,4.3,38,0.1-10MB,Free,0.0,Everyone,Finance,62
COMICS,3.0,28447,10.1-20MB,Free,0.0,Teen,Comics,31
FAMILY,3.9,80313,0.1-10MB,Free,0.0,Everyone,Casual,282
