Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
BUSINESS,4.3,2,0.1-10MB,Free,0.0,Everyone,Business,338
HEALTH_AND_FITNESS,4.4,7586,40.1-50MB,Free,0.0,Everyone,Health & Fitness,143
COMMUNICATION,4.4,152470,Varies with device,Free,0.0,Everyone,Communication,43
LIFESTYLE,4.3,3,10.1-20MB,Free,0.0,Everyone,Lifestyle,24
SOCIAL,4.5,67611,20.1-30MB,Free,0.0,Mature 17+,Social,130
BOOKS_AND_REFERENCE,4.9,122,20.1-30MB,Free,0.0,Everyone,Books & Reference,873
HOUSE_AND_HOME,4.6,353799,Varies with device,Free,0.0,Everyone,House & Home,30
MEDICAL,4.2,70,0.1-10MB,Free,0.0,Everyone,Medical,826
FAMILY,4.3,22,20.1-30MB,Free,0.0,Everyone,Education,206
BUSINESS,4.2,16422,20.1-30MB,Free,0.0,Everyone,Business,30
MAPS_AND_NAVIGATION,4.7,162049,40.1-50MB,Free,0.0,Everyone,Maps & Navigation,24
FAMILY,4.6,2721923,20.1-30MB,Free,0.0,Teen,Simulation,81
COMICS,3.7,22551,10.1-20MB,Free,0.0,Teen,Comics,38
MEDICAL,4.3,0,0.1-10MB,Free,0.0,Everyone,Medical,71
FINANCE,4.7,175,10.1-20MB,Free,0.0,Everyone,Finance,80
FAMILY,4.5,9876369,90.1-100MB,Free,0.0,Everyone,Casual,59
PARENTING,4.8,190,0.1-10MB,Free,0.0,Everyone,Parenting,68
HEALTH_AND_FITNESS,4.8,38,20.1-30MB,Free,0.0,Everyone,Health & Fitness,52
PRODUCTIVITY,3.1,6572,Varies with device,Free,0.0,Everyone,Productivity,94
GAME,4.5,10460,10.1-20MB,Free,0.0,Everyone,Arcade,51
FAMILY,4.4,276,10.1-20MB,Free,0.0,Everyone,Puzzle;Brain Games,353
TOOLS,4.3,534,0.1-10MB,Free,0.0,Everyone,Tools,69
FINANCE,4.0,48445,0.1-10MB,Free,0.0,Everyone,Finance,46
FAMILY,4.6,2133047,Varies with device,Free,0.0,Teen,Entertainment,31
FINANCE,4.4,96,0.1-10MB,Free,0.0,Everyone,Finance,26
PHOTOGRAPHY,4.4,1163232,30.1-40MB,Free,0.0,Everyone,Photography,42
HEALTH_AND_FITNESS,3.7,1812,30.1-40MB,Free,0.0,Everyone,Health & Fitness,38
NEWS_AND_MAGAZINES,4.7,10,0.1-10MB,Free,0.0,Everyone,News & Magazines,125
TOOLS,4.0,9,0.1-10MB,Free,0.0,Everyone,Tools,106
NEWS_AND_MAGAZINES,4.2,27104,0.1-10MB,Free,0.0,Everyone 10+,News & Magazines,28
FOOD_AND_DRINK,4.2,68103,60.1-70MB,Free,0.0,Everyone,Food & Drink,72
TRAVEL_AND_LOCAL,2.5,12,10.1-20MB,Free,0.0,Everyone,Travel & Local,301
COMMUNICATION,4.2,83239,10.1-20MB,Free,0.0,Everyone,Communication,134
NEWS_AND_MAGAZINES,5.0,4,0.1-10MB,Free,0.0,Everyone,News & Magazines,39
FAMILY,4.0,1699,70.1-80MB,Free,0.0,Everyone,Entertainment;Music & Video,317
SPORTS,3.4,144,70.1-80MB,Free,0.0,Teen,Sports,112
PERSONALIZATION,4.4,7146,10.1-20MB,Free,0.0,Everyone 10+,Personalization,210
FOOD_AND_DRINK,4.5,455496,30.1-40MB,Free,0.0,Everyone,Food & Drink,30
FAMILY,4.6,28,20.1-30MB,Paid,1.99,Everyone,Education;Education,1691
GAME,3.8,35171,40.1-50MB,Free,0.0,Everyone,Racing,1662
PRODUCTIVITY,4.3,0,20.1-30MB,Free,0.0,Everyone,Productivity,1079
PHOTOGRAPHY,4.2,329,0.1-10MB,Free,0.0,Everyone,Photography,291
HEALTH_AND_FITNESS,4.5,32606,Varies with device,Free,0.0,Everyone,Health & Fitness,162
BEAUTY,4.2,2225,50.1-60MB,Free,0.0,Everyone,Beauty,184
BUSINESS,4.9,13,0.1-10MB,Free,0.0,Everyone,Business,50
TOOLS,4.0,5,0.1-10MB,Free,0.0,Everyone,Tools,1172
FAMILY,5.0,1,90.1-100MB,Paid,29.99,Mature 17+,Education,955
PRODUCTIVITY,4.3,0,0.1-10MB,Paid,2.99,Everyone,Productivity,273
COMMUNICATION,4.3,2451093,Varies with device,Free,0.0,Teen,Communication,28
PERSONALIZATION,4.4,55525,20.1-30MB,Free,0.0,Everyone,Personalization,186
PERSONALIZATION,4.7,32613,0.1-10MB,Free,0.0,Everyone,Personalization,92
TOOLS,4.6,424,0.1-10MB,Free,0.0,Everyone,Tools,255
SPORTS,4.6,315,0.1-10MB,Paid,2.99,Everyone,Sports,86
AUTO_AND_VEHICLES,4.8,27,0.1-10MB,Free,0.0,Everyone,Auto & Vehicles,197
LIFESTYLE,3.2,3031,0.1-10MB,Free,0.0,Everyone,Lifestyle,59
FINANCE,3.6,73,10.1-20MB,Free,0.0,Everyone,Finance,682
SPORTS,4.3,91031,Varies with device,Free,0.0,Everyone,Sports,27
FAMILY,4.3,0,0.1-10MB,Free,0.0,Everyone,Entertainment,82
BOOKS_AND_REFERENCE,4.3,17506,10.1-20MB,Free,0.0,Everyone,Books & Reference,42
TOOLS,4.0,26189,0.1-10MB,Free,0.0,Everyone,Tools,65
FAMILY,4.2,47031,50.1-60MB,Free,0.0,Everyone,Simulation;Action & Adventure,32
BUSINESS,4.5,207372,10.1-20MB,Free,0.0,Everyone,Business,29
PERSONALIZATION,4.4,142393,10.1-20MB,Free,0.0,Everyone,Personalization,31
FAMILY,4.3,2017,Varies with device,Free,0.0,Everyone,Entertainment,196
FAMILY,4.3,0,0.1-10MB,Free,0.0,Everyone,Education,151
TOOLS,3.5,1960,0.1-10MB,Free,0.0,Everyone,Tools,27
FAMILY,3.2,9126,0.1-10MB,Free,0.0,Everyone,Strategy,814
FINANCE,4.3,4,0.1-10MB,Free,0.0,Teen,Finance,79
MEDICAL,4.5,492,30.1-40MB,Paid,7.99,Everyone,Medical,140
SPORTS,3.5,1689,0.1-10MB,Free,0.0,Everyone,Sports,367
PHOTOGRAPHY,4.5,180697,0.1-10MB,Free,0.0,Everyone,Photography,493
MEDICAL,4.3,1,20.1-30MB,Free,0.0,Everyone,Medical,428
COMMUNICATION,3.8,19,20.1-30MB,Free,0.0,Everyone,Communication,134
NEWS_AND_MAGAZINES,4.7,10,0.1-10MB,Free,0.0,Everyone,News & Magazines,1493
TRAVEL_AND_LOCAL,4.4,47777,10.1-20MB,Free,0.0,Everyone,Travel & Local,31
FAMILY,3.6,569,10.1-20MB,Free,0.0,Everyone,Educational;Education,1540
SPORTS,4.4,122282,Varies with device,Free,0.0,Everyone 10+,Sports,42
EDUCATION,4.4,272145,Varies with device,Free,0.0,Everyone,Education;Brain Games,28
SOCIAL,4.6,4300936,Varies with device,Free,0.0,Teen,Social,28
LIFESTYLE,4.3,0,0.1-10MB,Free,0.0,Everyone,Lifestyle,71
FAMILY,2.9,53,80.1-90MB,Free,0.0,Everyone,Puzzle,167
BUSINESS,4.3,0,30.1-40MB,Free,0.0,Everyone,Business,102
PERSONALIZATION,4.3,5,10.1-20MB,Free,0.0,Everyone,Personalization,149
COMMUNICATION,4.0,1,0.1-10MB,Free,0.0,Everyone,Communication,493
NEWS_AND_MAGAZINES,4.2,69,20.1-30MB,Free,0.0,Everyone,News & Magazines,372
PERSONALIZATION,4.6,3062845,0.1-10MB,Free,0.0,Everyone,Personalization,28
COMMUNICATION,4.2,171031,Varies with device,Free,0.0,Everyone,Communication,28
FAMILY,4.3,5442,10.1-20MB,Paid,9.99,Teen,Role Playing,64
ENTERTAINMENT,3.9,61201,Varies with device,Free,0.0,Teen,Entertainment,43
SOCIAL,4.1,12495,10.1-20MB,Free,0.0,Mature 17+,Social,377
EVENTS,4.4,464,0.1-10MB,Free,0.0,Everyone,Events,270
PRODUCTIVITY,5.0,3,20.1-30MB,Free,0.0,Everyone,Productivity,633
FAMILY,4.5,48754,0.1-10MB,Paid,0.99,Everyone,Arcade;Action & Adventure,1424
MEDICAL,4.3,5521,20.1-30MB,Free,0.0,Everyone,Medical,61
MEDICAL,5.0,3,20.1-30MB,Free,0.0,Everyone,Medical,37
SOCIAL,4.3,315390,Varies with device,Free,0.0,Everyone,Social,36
GAME,4.3,4,0.1-10MB,Free,0.0,Teen,Card,32
COMMUNICATION,4.3,6,30.1-40MB,Free,0.0,Teen,Communication,32
MAPS_AND_NAVIGATION,4.8,15865,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,28
HEALTH_AND_FITNESS,5.0,2,0.1-10MB,Free,0.0,Everyone,Health & Fitness,53
GAME,4.4,98123,30.1-40MB,Free,0.0,Teen,Arcade,98
NEWS_AND_MAGAZINES,4.2,21147,0.1-10MB,Free,0.0,Teen,News & Magazines,25
PERSONALIZATION,3.1,112,0.1-10MB,Paid,0.99,Everyone,Personalization,492
SPORTS,4.3,0,10.1-20MB,Free,0.0,Everyone,Sports,577
DATING,4.2,1939,Varies with device,Free,0.0,Mature 17+,Dating,600
VIDEO_PLAYERS,4.2,59089,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,28
FAMILY,4.6,4289,30.1-40MB,Free,0.0,Everyone,Casual;Brain Games,31
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Health & Fitness,53
GAME,4.6,19922,30.1-40MB,Paid,1.99,Everyone 10+,Board,32
GAME,4.1,68057,80.1-90MB,Free,0.0,Everyone,Casual;Creativity,32
DATING,4.5,182986,70.1-80MB,Free,0.0,Mature 17+,Dating,29
FAMILY,4.8,3136,0.1-10MB,Free,0.0,Everyone,Entertainment,65
FAMILY,4.3,2223,0.1-10MB,Free,0.0,Teen,Entertainment,156
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0.0,Everyone,Books & Reference,399
BUSINESS,4.1,15,20.1-30MB,Free,0.0,Everyone,Business,148
GAME,4.0,428268,20.1-30MB,Free,0.0,Everyone,Action,1082
GAME,3.9,1576,40.1-50MB,Free,0.0,Everyone,Arcade,26
BOOKS_AND_REFERENCE,3.5,11,10.1-20MB,Free,0.0,Everyone,Books & Reference,140
GAME,4.0,41759,10.1-20MB,Free,0.0,Everyone,Arcade,1685
COMMUNICATION,4.4,3075096,Varies with device,Free,0.0,Everyone,Communication,52
BOOKS_AND_REFERENCE,4.3,114,0.1-10MB,Free,0.0,Everyone,Books & Reference,1120
FAMILY,4.1,245839,70.1-80MB,Free,0.0,Everyone,Casual,515
MAPS_AND_NAVIGATION,4.3,15,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,2035
VIDEO_PLAYERS,4.3,0,10.1-20MB,Free,0.0,Everyone,Video Players & Editors,50
HOUSE_AND_HOME,4.3,43847,Varies with device,Free,0.0,Everyone,House & Home,56
GAME,4.4,7614271,60.1-70MB,Free,0.0,Everyone,Casual,36
HEALTH_AND_FITNESS,4.7,55571,10.1-20MB,Free,0.0,Everyone,Health & Fitness,191
COMMUNICATION,4.0,3419249,Varies with device,Free,0.0,Everyone,Communication,41
FAMILY,4.7,23,0.1-10MB,Free,0.0,Everyone,Education,368
LIBRARIES_AND_DEMO,4.3,0,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,772
PHOTOGRAPHY,3.8,28660,0.1-10MB,Free,0.0,Everyone,Photography,163
ENTERTAINMENT,4.6,22508,0.1-10MB,Free,0.0,Everyone,Entertainment,1142
COMMUNICATION,4.4,177703,10.1-20MB,Free,0.0,Mature 17+,Communication,37
GAME,3.6,153,60.1-70MB,Free,0.0,Everyone,Action,608
FAMILY,4.3,1895,70.1-80MB,Free,0.0,Everyone,Simulation,185
FAMILY,4.2,1696,0.1-10MB,Free,0.0,Mature 17+,Entertainment,2172
TOOLS,4.6,2674051,20.1-30MB,Free,0.0,Everyone,Tools,25
SHOPPING,4.4,9950,10.1-20MB,Free,0.0,Everyone,Shopping,44
LIFESTYLE,4.1,28301,Varies with device,Free,0.0,Everyone,Lifestyle,49
SOCIAL,4.2,17,0.1-10MB,Free,0.0,Teen,Social,1924
FAMILY,3.6,309,10.1-20MB,Free,0.0,Everyone,Entertainment,435
FAMILY,4.3,1,10.1-20MB,Free,0.0,Everyone,Education,72
FAMILY,3.9,10753,80.1-90MB,Free,0.0,Everyone,Educational;Education,39
LIFESTYLE,4.1,360,0.1-10MB,Free,0.0,Everyone,Lifestyle,1584
PARENTING,4.1,27,0.1-10MB,Free,0.0,Everyone,Parenting,323
GAME,4.5,1418,20.1-30MB,Free,0.0,Teen,Casino,93
FINANCE,3.8,93,20.1-30MB,Paid,399.99,Everyone,Finance,263
COMMUNICATION,4.3,258556,Varies with device,Free,0.0,Everyone,Communication,37
SPORTS,4.5,191,20.1-30MB,Free,0.0,Everyone,Sports,30
COMMUNICATION,4.4,2473509,Varies with device,Free,0.0,Everyone,Communication,31
FAMILY,4.3,10776,20.1-30MB,Free,0.0,Everyone,Arcade;Action & Adventure,309
BUSINESS,3.7,27,10.1-20MB,Free,0.0,Everyone,Business,106
MEDICAL,4.3,3,20.1-30MB,Free,0.0,Everyone,Medical,496
FAMILY,3.7,433,Varies with device,Free,0.0,Teen,Entertainment,1856
COMMUNICATION,4.0,56642847,Varies with device,Free,0.0,Everyone,Communication,30
FAMILY,4.5,235906,10.1-20MB,Free,0.0,Everyone,Entertainment;Brain Games,33
COMMUNICATION,4.0,122512,0.1-10MB,Free,0.0,Everyone,Communication,1094
NEWS_AND_MAGAZINES,4.3,13166,20.1-30MB,Free,0.0,Everyone 10+,News & Magazines,86
GAME,4.1,297,40.1-50MB,Free,0.0,Teen,Action,156
SPORTS,4.2,521138,Varies with device,Free,0.0,Everyone 10+,Sports,43
SHOPPING,4.5,44588,10.1-20MB,Free,0.0,Everyone,Shopping,50
TOOLS,4.5,5180480,20.1-30MB,Free,0.0,Everyone,Tools,30
WEATHER,4.2,29,0.1-10MB,Free,0.0,Everyone,Weather,130
GAME,4.4,2610328,40.1-50MB,Free,0.0,Everyone,Arcade,59
TOOLS,3.8,560,0.1-10MB,Free,0.0,Everyone,Tools,84
ENTERTAINMENT,4.3,303,40.1-50MB,Free,0.0,Teen,Entertainment,260
HEALTH_AND_FITNESS,4.3,0,10.1-20MB,Free,0.0,Everyone,Health & Fitness,24
PRODUCTIVITY,4.4,26358,0.1-10MB,Paid,1.99,Everyone,Productivity,1687
SOCIAL,4.3,374,10.1-20MB,Free,0.0,Everyone,Social,32
EDUCATION,4.4,148550,50.1-60MB,Free,0.0,Everyone,Education;Education,28
TOOLS,4.3,15618,0.1-10MB,Free,0.0,Everyone,Tools,277
GAME,5.0,2,10.1-20MB,Paid,1.49,Everyone,Arcade,569
BUSINESS,4.1,1828,10.1-20MB,Free,0.0,Everyone,Business,42
PRODUCTIVITY,4.0,616,0.1-10MB,Free,0.0,Everyone,Productivity,1439
GAME,4.5,27725352,70.1-80MB,Free,0.0,Everyone 10+,Arcade,50
SHOPPING,4.5,20247,40.1-50MB,Free,0.0,Everyone,Shopping,28
PERSONALIZATION,4.3,1714,30.1-40MB,Free,0.0,Everyone,Personalization,73
PHOTOGRAPHY,4.5,859,20.1-30MB,Free,0.0,Everyone,Photography,44
FAMILY,4.4,252006,20.1-30MB,Free,0.0,Everyone,Simulation,169
SHOPPING,4.2,857923,10.1-20MB,Free,0.0,Everyone,Shopping,31
SPORTS,4.3,83545,20.1-30MB,Free,0.0,Everyone,Sports,31
NEWS_AND_MAGAZINES,4.1,20,0.1-10MB,Free,0.0,Everyone,News & Magazines,417
GAME,4.8,230710,80.1-90MB,Free,0.0,Everyone,Word,29
FAMILY,4.5,110877,Varies with device,Free,0.0,Everyone 10+,Casual;Action & Adventure,156
GAME,4.7,6187,30.1-40MB,Free,0.0,Teen,Casino,35
MEDICAL,4.3,25,10.1-20MB,Free,0.0,Everyone,Medical,29
TOOLS,4.2,1859109,Varies with device,Free,0.0,Everyone,Tools,31
ENTERTAINMENT,4.1,141980,Varies with device,Free,0.0,Teen,Entertainment,32
BOOKS_AND_REFERENCE,4.5,418,0.1-10MB,Free,0.0,Everyone,Books & Reference,157
FAMILY,4.5,182,30.1-40MB,Free,0.0,Everyone,Simulation,51
GAME,4.2,6947,10.1-20MB,Free,0.0,Everyone,Board,310
COMMUNICATION,4.0,3419464,Varies with device,Free,0.0,Everyone,Communication,41
FAMILY,4.2,32029,10.1-20MB,Free,0.0,Everyone,Casual;Pretend Play,298
FAMILY,4.7,2387,0.1-10MB,Free,0.0,Everyone,Education,83
GAME,4.4,54082,20.1-30MB,Free,0.0,Everyone,Adventure,51
PHOTOGRAPHY,4.2,240475,0.1-10MB,Free,0.0,Everyone,Photography,282
GAME,4.5,216849,Varies with device,Free,0.0,Everyone,Action;Action & Adventure,46
FINANCE,4.3,25166,10.1-20MB,Free,0.0,Everyone,Finance,37
PHOTOGRAPHY,4.5,1536512,Varies with device,Free,0.0,Everyone,Photography,45
MEDICAL,4.2,64,40.1-50MB,Paid,29.99,Everyone,Medical,983
PRODUCTIVITY,3.5,3930,10.1-20MB,Free,0.0,Everyone,Productivity,162
NEWS_AND_MAGAZINES,4.3,0,0.1-10MB,Free,0.0,Teen,News & Magazines,777
FAMILY,4.7,21979,30.1-40MB,Free,0.0,Everyone,Puzzle,53
TOOLS,4.3,2,0.1-10MB,Free,0.0,Everyone,Tools,547
TOOLS,3.2,27,0.1-10MB,Free,0.0,Everyone,Tools,221
FAMILY,4.3,3976,90.1-100MB,Free,0.0,Teen,Strategy,214
FAMILY,4.3,2250,20.1-30MB,Free,0.0,Everyone,Education,283
LIFESTYLE,4.3,17,0.1-10MB,Free,0.0,Everyone,Lifestyle,360
FAMILY,4.3,3,0.1-10MB,Free,0.0,Everyone,Entertainment,33
PHOTOGRAPHY,2.8,1022,0.1-10MB,Free,0.0,Everyone,Photography,737
TOOLS,4.3,352097,0.1-10MB,Free,0.0,Everyone,Tools,80
GAME,4.5,401425,60.1-70MB,Free,0.0,Everyone,Action,506
FAMILY,4.4,475020,60.1-70MB,Free,0.0,Everyone 10+,Role Playing,36
FINANCE,2.3,251,0.1-10MB,Free,0.0,Everyone,Finance,323
FINANCE,4.3,0,0.1-10MB,Free,0.0,Everyone,Finance,36
ENTERTAINMENT,4.2,10291,0.1-10MB,Free,0.0,Teen,Entertainment,27
TOOLS,3.6,45483,Varies with device,Free,0.0,Everyone,Tools,32
LIBRARIES_AND_DEMO,3.9,131,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,572
BOOKS_AND_REFERENCE,4.3,18,0.1-10MB,Free,0.0,Everyone,Books & Reference,405
NEWS_AND_MAGAZINES,4.3,19,10.1-20MB,Free,0.0,Everyone,News & Magazines,255
BOOKS_AND_REFERENCE,3.4,82,0.1-10MB,Free,0.0,Everyone,Books & Reference,157
LIFESTYLE,3.9,592,0.1-10MB,Free,0.0,Everyone,Lifestyle,241
PERSONALIZATION,4.2,11244,0.1-10MB,Free,0.0,Everyone,Personalization,80
VIDEO_PLAYERS,4.2,4585,Varies with device,Paid,5.99,Everyone,Video Players & Editors,154
GAME,4.3,13604,90.1-100MB,Paid,0.99,Teen,Action,66
GAME,4.7,295305,0.1-10MB,Free,0.0,Everyone,Word,86
PERSONALIZATION,4.5,624924,20.1-30MB,Free,0.0,Everyone,Personalization,30
VIDEO_PLAYERS,4.6,98819,20.1-30MB,Free,0.0,Everyone,Video Players & Editors,25
TOOLS,2.5,362,0.1-10MB,Free,0.0,Everyone,Tools,228
PERSONALIZATION,4.0,13,10.1-20MB,Paid,0.99,Everyone,Personalization,42
PRODUCTIVITY,4.8,93,10.1-20MB,Free,0.0,Everyone,Productivity,45
NEWS_AND_MAGAZINES,4.3,11657972,Varies with device,Free,0.0,Mature 17+,News & Magazines,32
FAMILY,4.7,1424,10.1-20MB,Free,0.0,Everyone,Educational,85
FAMILY,4.3,0,0.1-10MB,Free,0.0,Everyone 10+,Entertainment,240
FINANCE,4.1,2048,20.1-30MB,Free,0.0,Everyone,Finance,52
SPORTS,4.5,12,20.1-30MB,Free,0.0,Everyone,Sports,217
PHOTOGRAPHY,3.0,1,0.1-10MB,Paid,3.49,Everyone,Photography,315
TOOLS,4.6,14,0.1-10MB,Free,0.0,Everyone,Tools,1259
PERSONALIZATION,4.9,934,0.1-10MB,Free,0.0,Everyone,Personalization,1414
FINANCE,4.5,175,10.1-20MB,Free,0.0,Everyone,Finance,28
MEDICAL,3.8,700,30.1-40MB,Free,0.0,Everyone,Medical,71
PERSONALIZATION,4.2,63699,0.1-10MB,Free,0.0,Teen,Personalization,1075
MEDICAL,4.3,123,80.1-90MB,Free,0.0,Everyone,Medical,91
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,1467
NEWS_AND_MAGAZINES,4.0,30287,10.1-20MB,Free,0.0,Everyone 10+,News & Magazines,28
GAME,4.3,10806,40.1-50MB,Free,0.0,Everyone,Racing,479
FAMILY,4.5,64,30.1-40MB,Free,0.0,Everyone,Simulation,35
LIFESTYLE,3.2,16168,50.1-60MB,Free,0.0,Everyone,Lifestyle,36
FOOD_AND_DRINK,4.5,22071,Varies with device,Free,0.0,Everyone,Food & Drink,63
DATING,4.1,2556,50.1-60MB,Free,0.0,Mature 17+,Dating,30
DATING,4.3,0,0.1-10MB,Free,0.0,Everyone,Dating,40
TOOLS,4.2,54063,10.1-20MB,Free,0.0,Everyone,Tools,91
LIFESTYLE,3.2,320,30.1-40MB,Free,0.0,Everyone,Lifestyle,261
GAME,4.6,4128732,Varies with device,Free,0.0,Everyone,Casual,49
TOOLS,4.3,20,10.1-20MB,Free,0.0,Everyone,Tools,46
FAMILY,4.2,34,0.1-10MB,Free,0.0,Everyone,Entertainment,106
ENTERTAINMENT,4.3,4885646,Varies with device,Free,0.0,Teen,Entertainment,28
PERSONALIZATION,4.3,3,0.1-10MB,Free,0.0,Everyone,Personalization,53
FAMILY,4.6,9016,20.1-30MB,Free,0.0,Everyone,Entertainment;Creativity,25
TRAVEL_AND_LOCAL,4.3,0,0.1-10MB,Free,0.0,Everyone,Travel & Local,301
EDUCATION,4.5,99020,10.1-20MB,Free,0.0,Everyone,Education,29
FAMILY,4.5,36606,Varies with device,Free,0.0,Everyone,Educational;Education,70
PRODUCTIVITY,4.3,3,20.1-30MB,Free,0.0,Everyone,Productivity,32
COMMUNICATION,4.1,14766,10.1-20MB,Free,0.0,Teen,Communication,345
MAPS_AND_NAVIGATION,4.2,43252,Varies with device,Free,0.0,Everyone,Maps & Navigation,44
BOOKS_AND_REFERENCE,3.9,314,0.1-10MB,Free,0.0,Everyone,Books & Reference,676
COMMUNICATION,4.3,4785892,10.1-20MB,Free,0.0,Everyone,Communication,84
FAMILY,4.2,17108,0.1-10MB,Free,0.0,Everyone,Strategy,799
BUSINESS,4.6,213,0.1-10MB,Free,0.0,Everyone,Business,142
COMMUNICATION,4.3,125,50.1-60MB,Free,0.0,Everyone,Communication,319
FAMILY,4.7,1647,10.1-20MB,Paid,14.99,Everyone,Role Playing,549
TOOLS,4.3,0,30.1-40MB,Free,0.0,Everyone,Tools,169
SPORTS,4.4,129409,70.1-80MB,Paid,1.99,Everyone,Sports,27
FAMILY,3.0,4,0.1-10MB,Free,0.0,Everyone,Entertainment,449
HEALTH_AND_FITNESS,4.3,3,50.1-60MB,Free,0.0,Teen,Health & Fitness,29
FAMILY,4.7,7252,0.1-10MB,Free,0.0,Everyone,Education,29
SOCIAL,4.3,3781770,Varies with device,Free,0.0,Mature 17+,Social,29
TRAVEL_AND_LOCAL,4.3,34,0.1-10MB,Free,0.0,Everyone,Travel & Local,367
BUSINESS,4.3,2,0.1-10MB,Free,0.0,Everyone,Business,283
FAMILY,4.3,9,20.1-30MB,Free,0.0,Everyone,Entertainment,70
BOOKS_AND_REFERENCE,3.5,10,0.1-10MB,Free,0.0,Everyone,Books & Reference,294
EDUCATION,3.9,1239,0.1-10MB,Free,0.0,Everyone,Education,763
FAMILY,4.2,72,0.1-10MB,Free,0.0,Teen,Entertainment,1170
PRODUCTIVITY,4.3,9,0.1-10MB,Free,0.0,Everyone,Productivity,36
SHOPPING,3.7,23,0.1-10MB,Free,0.0,Everyone,Shopping,784
COMMUNICATION,4.0,1711,0.1-10MB,Free,0.0,Everyone,Communication,232
HEALTH_AND_FITNESS,2.1,32,0.1-10MB,Free,0.0,Everyone,Health & Fitness,101
PRODUCTIVITY,4.3,3,0.1-10MB,Free,0.0,Everyone,Productivity,1683
GAME,4.5,9881908,90.1-100MB,Free,0.0,Everyone,Casual,59
GAME,4.4,2123793,40.1-50MB,Free,0.0,Everyone,Puzzle,57
PRODUCTIVITY,4.3,4649,20.1-30MB,Free,0.0,Everyone,Productivity,73
FAMILY,3.6,5,0.1-10MB,Free,0.0,Mature 17+,Entertainment,1177
LIFESTYLE,4.9,301,20.1-30MB,Free,0.0,Everyone,Lifestyle,41
EVENTS,4.4,4298,0.1-10MB,Free,0.0,Everyone,Events,491
PARENTING,3.5,159,80.1-90MB,Free,0.0,Everyone,Parenting,31
HOUSE_AND_HOME,3.9,59660,70.1-80MB,Free,0.0,Everyone,House & Home,535
COMMUNICATION,4.1,29,10.1-20MB,Free,0.0,Everyone,Communication,53
SHOPPING,4.3,216741,Varies with device,Free,0.0,Everyone,Shopping,25
FAMILY,4.1,11788,60.1-70MB,Free,0.0,Everyone,Educational;Pretend Play,386
PERSONALIZATION,4.5,67707,0.1-10MB,Free,0.0,Everyone,Personalization,936
WEATHER,4.2,67772,Varies with device,Free,0.0,Everyone,Weather,29
LIFESTYLE,4.3,0,10.1-20MB,Free,0.0,Everyone,Lifestyle,135
MAPS_AND_NAVIGATION,3.5,106,20.1-30MB,Free,0.0,Everyone,Maps & Navigation,53
MEDICAL,5.0,3,10.1-20MB,Free,0.0,Everyone,Medical,43
FAMILY,4.5,559597,80.1-90MB,Free,0.0,Teen,Simulation,36
GAME,4.4,30253,Varies with device,Free,0.0,Everyone,Casual,26
TOOLS,4.3,146913,20.1-30MB,Free,0.0,Everyone,Tools,44
SPORTS,3.8,35746,50.1-60MB,Free,0.0,Everyone,Sports,259
SOCIAL,4.8,1259075,60.1-70MB,Free,0.0,Teen,Social,42
FAMILY,4.2,123309,20.1-30MB,Free,0.0,Everyone 10+,Entertainment;Music & Video,219
FINANCE,4.4,199684,10.1-20MB,Free,0.0,Everyone,Finance,43
MAPS_AND_NAVIGATION,4.3,21589,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,30
FAMILY,4.3,33785,10.1-20MB,Free,0.0,Everyone,Casual;Action & Adventure,254
FAMILY,4.5,663,20.1-30MB,Free,0.0,Everyone,Education,203
EDUCATION,4.2,69493,Varies with device,Free,0.0,Everyone,Education,43
DATING,3.9,10212,0.1-10MB,Free,0.0,Mature 17+,Dating,37
PRODUCTIVITY,4.2,277794,Varies with device,Free,0.0,Everyone,Productivity,632
GAME,4.1,753043,50.1-60MB,Free,0.0,Teen,Action,30
BUSINESS,4.2,80805,Varies with device,Free,0.0,Everyone,Business,186
HOUSE_AND_HOME,3.9,10117,10.1-20MB,Free,0.0,Everyone,House & Home,63
FAMILY,4.1,22,30.1-40MB,Free,0.0,Everyone,Puzzle,28
PERSONALIZATION,4.3,0,10.1-20MB,Free,0.0,Teen,Personalization,697
PARENTING,4.5,76795,10.1-20MB,Free,0.0,Everyone,Parenting,30
GAME,4.4,135739,Varies with device,Free,0.0,Everyone,Word,24
ENTERTAINMENT,4.5,787177,Varies with device,Free,0.0,Everyone,Entertainment,72
PRODUCTIVITY,4.5,49794,0.1-10MB,Free,0.0,Everyone,Productivity,440
TOOLS,4.2,24,0.1-10MB,Free,0.0,Everyone,Tools,247
PRODUCTIVITY,4.7,10,0.1-10MB,Free,0.0,Everyone,Productivity,554
NEWS_AND_MAGAZINES,4.3,350,10.1-20MB,Free,0.0,Everyone,News & Magazines,40
