Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
SOCIAL,4.3,8595964,Varies with device,Free,0,Teen,Social,"August 1, 2018"
EDUCATION,4.2,40209,Varies with device,Free,0,Everyone,Education,"May 24, 2018"
FAMILY,4.3,0,70.1-80MB,Paid,1.99,Everyone,Educational;Pretend Play,"January 25, 2018"
FAMILY,5.0,1,0.1-10MB,Free,0,Everyone,Education,"June 25, 2018"
FAMILY,4.0,8126,60.1-70MB,Free,0,Everyone,Entertainment;Brain Games,"July 31, 2018"
LIFESTYLE,4.1,10067,Varies with device,Free,0,Everyone,Lifestyle,"December 7, 2017"
HEALTH_AND_FITNESS,4.3,2,Varies with device,Free,0,Everyone,Health & Fitness,"October 24, 2017"
HEALTH_AND_FITNESS,2.9,4031,0.1-10MB,Free,0,Everyone,Health & Fitness,"June 15, 2018"
NEWS_AND_MAGAZINES,4.5,322,30.1-40MB,Free,0,Everyone,News & Magazines,"June 26, 2018"
PHOTOGRAPHY,4.4,3156484,50.1-60MB,Free,0,Everyone,Photography,"July 31, 2018"
TRAVEL_AND_LOCAL,4.3,0,80.1-90MB,Free,0,Everyone,Travel & Local,"June 30, 2018"
SOCIAL,4.4,900064,10.1-20MB,Free,0,Mature 17+,Social,"July 31, 2018"
MAPS_AND_NAVIGATION,4.0,119685,10.1-20MB,Free,0,Everyone,Maps & Navigation,"July 2, 2018"
FAMILY,3.8,4,50.1-60MB,Paid,2.99,Everyone,Educational,"August 27, 2016"
SOCIAL,4.3,3781770,Varies with device,Free,0,Mature 17+,Social,"August 2, 2018"
VIDEO_PLAYERS,4.1,64,0.1-10MB,Free,0,Everyone,Video Players & Editors,"May 21, 2018"
FAMILY,4.1,78142,10.1-20MB,Free,0,Everyone,Strategy,"August 22, 2015"
SHOPPING,3.9,671,0.1-10MB,Free,0,Everyone,Shopping,"July 23, 2018"
TOOLS,4.4,166363,0.1-10MB,Free,0,Everyone,Tools,"May 25, 2018"
MEDICAL,4.5,408,50.1-60MB,Free,0,Everyone,Medical,"March 24, 2018"
SHOPPING,4.2,106798,20.1-30MB,Free,0,Everyone,Shopping,"July 23, 2018"
DATING,3.5,13204,0.1-10MB,Free,0,Mature 17+,Dating,"July 7, 2018"
GAME,4.3,13788,50.1-60MB,Free,0,Everyone,Arcade,"April 1, 2017"
GAME,4.7,21,0.1-10MB,Free,0,Everyone,Arcade,"June 30, 2017"
LIFESTYLE,4.5,13,20.1-30MB,Free,0,Everyone,Lifestyle,"May 9, 2017"
COMMUNICATION,4.2,781810,Varies with device,Free,0,Everyone,Communication,"August 1, 2018"
BEAUTY,4.6,38,0.1-10MB,Free,0,Everyone,Beauty,"May 29, 2018"
SPORTS,4.4,232423,30.1-40MB,Free,0,Everyone,Sports,"June 11, 2018"
BOOKS_AND_REFERENCE,4.3,4,10.1-20MB,Free,0,Everyone,Books & Reference,"February 4, 2018"
PHOTOGRAPHY,4.3,0,0.1-10MB,Paid,2.00,Everyone,Photography,"April 29, 2018"
HEALTH_AND_FITNESS,4.6,251534,90.1-100MB,Free,0,Everyone,Health & Fitness,"July 18, 2018"
TOOLS,4.3,2,40.1-50MB,Free,0,Everyone,Tools,"December 15, 2017"
BOOKS_AND_REFERENCE,4.7,1201,0.1-10MB,Free,0,Everyone,Books & Reference,"June 24, 2015"
EVENTS,4.7,30,Varies with device,Free,0,Teen,Events,"May 23, 2018"
SOCIAL,4.4,214,0.1-10MB,Free,0,Teen,Social,"October 23, 2016"
FAMILY,4.6,1764,0.1-10MB,Paid,3.99,Everyone 10+,Strategy,"June 22, 2016"
FINANCE,3.7,120,30.1-40MB,Free,0,Everyone,Finance,"October 23, 2017"
FAMILY,4.6,11480,90.1-100MB,Free,0,Everyone,Simulation,"May 25, 2018"
GAME,4.1,7904,20.1-30MB,Free,0,Everyone 10+,Action,"October 26, 2016"
GAME,3.8,10,30.1-40MB,Free,0,Mature 17+,Word,"April 5, 2016"
GAME,4.1,4107,30.1-40MB,Paid,4.99,Everyone,Adventure,"July 16, 2015"
BOOKS_AND_REFERENCE,4.6,7,10.1-20MB,Free,0,Everyone,Books & Reference,"March 19, 2018"
BUSINESS,4.2,159872,Varies with device,Free,0,Everyone,Business,"July 31, 2018"
BEAUTY,4.3,654,0.1-10MB,Free,0,Teen,Beauty,"July 17, 2018"
SOCIAL,4.8,1264084,60.1-70MB,Free,0,Teen,Social,"August 7, 2018"
BOOKS_AND_REFERENCE,4.6,899010,Varies with device,Free,0,Everyone,Books & Reference,"July 30, 2018"
FAMILY,4.3,0,0.1-10MB,Free,0,Everyone,Entertainment,"January 23, 2018"
NEWS_AND_MAGAZINES,4.2,2318,0.1-10MB,Free,0,Everyone,News & Magazines,"December 13, 2014"
TRAVEL_AND_LOCAL,4.4,17878,20.1-30MB,Free,0,Everyone,Travel & Local,"July 16, 2018"
FAMILY,5.0,1,10.1-20MB,Free,0,Everyone,Education,"August 2, 2018"
PRODUCTIVITY,4.6,1488396,Varies with device,Free,0,Everyone,Productivity,"August 3, 2018"
SOCIAL,4.0,479909,10.1-20MB,Free,0,Mature 17+,Social,"July 9, 2018"
GAME,4.2,156862,60.1-70MB,Free,0,Everyone 10+,Action,"July 31, 2018"
PERSONALIZATION,4.4,1591,0.1-10MB,Paid,0.99,Everyone,Personalization,"January 7, 2015"
FAMILY,4.8,12137,60.1-70MB,Free,0,Everyone 10+,Simulation;Pretend Play,"August 6, 2018"
DATING,3.7,101,10.1-20MB,Free,0,Mature 17+,Dating,"July 24, 2018"
LIFESTYLE,4.3,2,0.1-10MB,Free,0,Everyone,Lifestyle,"June 27, 2018"
HEALTH_AND_FITNESS,4.8,220125,10.1-20MB,Free,0,Everyone,Health & Fitness,"July 31, 2018"
LIFESTYLE,4.6,10484,0.1-10MB,Free,0,Everyone,Lifestyle,"June 9, 2018"
TOOLS,3.4,16,0.1-10MB,Free,0,Everyone,Tools,"August 7, 2018"
FAMILY,4.3,139545,60.1-70MB,Free,0,Everyone,Racing;Action & Adventure,"January 30, 2018"
GAME,4.5,184210,90.1-100MB,Free,0,Everyone,Action,"July 30, 2018"
PERSONALIZATION,4.2,28806,0.1-10MB,Free,0,Everyone,Personalization,"May 22, 2018"
LIFESTYLE,2.8,1189,10.1-20MB,Free,0,Everyone,Lifestyle,"June 27, 2018"
SOCIAL,4.4,900064,10.1-20MB,Free,0,Mature 17+,Social,"July 31, 2018"
FAMILY,3.9,536,0.1-10MB,Free,0,Everyone,Casual,"June 27, 2017"
PHOTOGRAPHY,4.5,823109,Varies with device,Free,0,Everyone,Photography,"June 29, 2018"
GAME,4.2,5829,60.1-70MB,Free,0,Teen,Strategy,"July 26, 2018"
GAME,4.4,327599,60.1-70MB,Free,0,Teen,Action,"July 28, 2017"
TOOLS,3.3,236,0.1-10MB,Free,0,Everyone,Tools,"September 20, 2011"
LIFESTYLE,4.3,206,30.1-40MB,Paid,4.99,Everyone,Lifestyle,"February 11, 2018"
FINANCE,3.4,42497,60.1-70MB,Free,0,Teen,Finance,"July 2, 2018"
FINANCE,4.2,24980,0.1-10MB,Free,0,Everyone,Finance,"July 16, 2018"
GAME,3.9,172281,40.1-50MB,Free,0,Everyone,Word,"August 1, 2018"
COMMUNICATION,4.4,32254,0.1-10MB,Free,0,Everyone,Communication,"December 4, 2017"
HEALTH_AND_FITNESS,4.5,1886,0.1-10MB,Free,0,Everyone,Health & Fitness,"June 21, 2016"
BUSINESS,4.3,4,0.1-10MB,Free,0,Everyone,Business,"May 15, 2018"
EVENTS,4.0,9,0.1-10MB,Free,0,Everyone,Events,"December 20, 2017"
FAMILY,4.0,248,20.1-30MB,Paid,2.99,Everyone,Board;Action & Adventure,"July 24, 2018"
FAMILY,3.6,5,0.1-10MB,Free,0,Everyone,Education,"July 3, 2018"
FAMILY,5.0,1,50.1-60MB,Free,0,Everyone,Entertainment,"May 24, 2018"
GAME,4.3,10485308,20.1-30MB,Free,0,Everyone,Casual,"May 25, 2018"
FAMILY,4.4,765,50.1-60MB,Free,0,Everyone,Education;Action & Adventure,"January 19, 2017"
LIFESTYLE,4.3,0,0.1-10MB,Free,0,Everyone,Lifestyle,"May 26, 2018"
SHOPPING,4.2,182,0.1-10MB,Free,0,Everyone,Shopping,"August 3, 2018"
PRODUCTIVITY,4.3,496397,Varies with device,Free,0,Everyone,Productivity,"August 6, 2018"
PRODUCTIVITY,4.6,20,Varies with device,Free,0,Everyone,Productivity,"July 2, 2018"
TOOLS,4.1,8137,0.1-10MB,Free,0,Everyone,Tools,"February 25, 2018"
TOOLS,1.7,10,20.1-30MB,Free,0,Everyone,Tools,"December 5, 2017"
BUSINESS,4.3,1,20.1-30MB,Free,0,Everyone,Business,"January 4, 2018"
SHOPPING,4.5,32014,10.1-20MB,Free,0,Everyone,Shopping,"August 3, 2018"
GAME,4.4,74673,10.1-20MB,Free,0,Everyone,Casual,"July 6, 2018"
HEALTH_AND_FITNESS,4.1,27501,0.1-10MB,Free,0,Everyone,Health & Fitness,"January 5, 2018"
TRAVEL_AND_LOCAL,3.6,32862,10.1-20MB,Free,0,Everyone,Travel & Local,"December 6, 2016"
GAME,4.6,7672495,Varies with device,Free,0,Mature 17+,Action,"August 2, 2018"
BUSINESS,4.6,770,0.1-10MB,Free,0,Everyone,Business,"August 3, 2018"
TOOLS,4.3,5,20.1-30MB,Free,0,Everyone,Tools,"April 26, 2018"
FAMILY,4.3,143087,60.1-70MB,Free,0,Everyone 10+,Role Playing,"July 12, 2018"
FINANCE,3.7,36718,Varies with device,Free,0,Everyone,Finance,"July 16, 2018"
MEDICAL,4.4,163,30.1-40MB,Free,0,Everyone,Medical,"June 29, 2018"
BUSINESS,4.1,294,0.1-10MB,Free,0,Everyone,Business,"July 5, 2018"
SPORTS,3.6,28,40.1-50MB,Paid,2.99,Everyone,Sports,"March 28, 2017"
DATING,2.5,5377,10.1-20MB,Free,0,Mature 17+,Dating,"July 31, 2018"
FINANCE,4.5,853,20.1-30MB,Free,0,Everyone,Finance,"July 12, 2018"
BUSINESS,4.5,176,10.1-20MB,Free,0,Everyone,Business,"October 25, 2016"
SHOPPING,4.3,31,30.1-40MB,Free,0,Everyone,Shopping,"August 9, 2017"
MEDICAL,4.1,21,10.1-20MB,Free,0,Everyone,Medical,"June 11, 2018"
SHOPPING,4.3,0,0.1-10MB,Free,0,Everyone,Shopping,"October 31, 2017"
SHOPPING,3.7,192,30.1-40MB,Free,0,Everyone,Shopping,"August 3, 2018"
BOOKS_AND_REFERENCE,4.5,197,0.1-10MB,Free,0,Everyone,Books & Reference,"January 3, 2017"
DATING,3.3,149,10.1-20MB,Free,0,Mature 17+,Dating,"July 31, 2018"
BUSINESS,3.4,24,Varies with device,Free,0,Everyone,Business,"April 2, 2018"
TOOLS,3.2,4908,30.1-40MB,Free,0,Everyone,Tools,"May 23, 2018"
PERSONALIZATION,4.2,322,0.1-10MB,Free,0,Everyone,Personalization,"May 29, 2017"
DATING,4.1,15081,30.1-40MB,Free,0,Mature 17+,Dating,"July 26, 2018"
GAME,4.1,164,10.1-20MB,Free,0,Everyone,Action,"August 23, 2017"
TOOLS,4.7,92958,30.1-40MB,Free,0,Everyone,Tools,"July 27, 2018"
EDUCATION,3.8,2469,10.1-20MB,Free,0,Everyone,Education,"March 23, 2018"
FINANCE,4.5,1308,0.1-10MB,Free,0,Everyone,Finance,"June 8, 2015"
NEWS_AND_MAGAZINES,3.4,2436,Varies with device,Free,0,Everyone,News & Magazines,"June 26, 2018"
FAMILY,3.9,2249,Varies with device,Free,0,Everyone,Art & Design;Creativity,"May 15, 2018"
FAMILY,4.6,9652,50.1-60MB,Free,0,Everyone,Educational;Education,"July 16, 2018"
NEWS_AND_MAGAZINES,4.3,1,0.1-10MB,Free,0,Everyone,News & Magazines,"May 2, 2018"
SPORTS,4.2,798,0.1-10MB,Free,0,Everyone 10+,Sports,"August 1, 2018"
FAMILY,5.0,8,0.1-10MB,Free,0,Everyone,Entertainment,"January 12, 2018"
EDUCATION,4.4,148549,50.1-60MB,Free,0,Everyone,Education;Education,"August 3, 2018"
GAME,4.6,44891723,90.1-100MB,Free,0,Everyone 10+,Strategy,"July 15, 2018"
COMMUNICATION,4.3,158679,0.1-10MB,Free,0,Everyone,Communication,"August 3, 2018"
FINANCE,3.4,5,0.1-10MB,Free,0,Everyone,Finance,"July 18, 2017"
MEDICAL,4.1,80,40.1-50MB,Paid,14.99,Everyone,Medical,"November 5, 2013"
SPORTS,4.5,68072,30.1-40MB,Free,0,Everyone,Sports,"July 26, 2018"
PERSONALIZATION,4.3,3,0.1-10MB,Free,0,Everyone,Personalization,"December 10, 2017"
BUSINESS,4.4,1254730,Varies with device,Free,0,Everyone,Business,"August 3, 2018"
SOCIAL,4.3,2,10.1-20MB,Free,0,Teen,Social,"July 21, 2018"
FAMILY,4.6,29155,80.1-90MB,Free,0,Everyone,Educational;Pretend Play,"July 26, 2018"
MEDICAL,4.3,0,Varies with device,Free,0,Everyone,Medical,"July 27, 2018"
ART_AND_DESIGN,4.0,18,0.1-10MB,Free,0,Everyone,Art & Design,"March 22, 2018"
FAMILY,4.3,13,30.1-40MB,Free,0,Everyone,Entertainment,"March 25, 2018"
PERSONALIZATION,4.4,2591610,Varies with device,Free,0,Everyone,Personalization,"July 20, 2018"
HEALTH_AND_FITNESS,4.7,6,0.1-10MB,Free,0,Teen,Health & Fitness,"April 24, 2018"
BUSINESS,4.3,34,20.1-30MB,Free,0,Everyone,Business,"October 10, 2017"
FAMILY,4.3,8,0.1-10MB,Free,0,Everyone,Entertainment,"October 23, 2017"
FAMILY,4.4,4064868,60.1-70MB,Free,0,Everyone 10+,Strategy,"July 6, 2018"
LIFESTYLE,4.3,0,10.1-20MB,Free,0,Everyone,Lifestyle,"June 2, 2018"
BOOKS_AND_REFERENCE,4.7,14,20.1-30MB,Free,0,Everyone,Books & Reference,"March 5, 2018"
FAMILY,4.3,1,0.1-10MB,Free,0,Teen,Education,"June 26, 2018"
TOOLS,4.0,32879,0.1-10MB,Free,0,Everyone,Tools,"August 4, 2018"
MEDICAL,4.3,3,10.1-20MB,Free,0,Everyone,Medical,"July 18, 2018"
FAMILY,3.9,3720,10.1-20MB,Free,0,Everyone,Entertainment,"December 4, 2016"
COMMUNICATION,5.0,8,20.1-30MB,Free,0,Teen,Communication,"March 14, 2018"
PERSONALIZATION,4.2,66730,0.1-10MB,Free,0,Everyone,Personalization,"May 21, 2018"
COMMUNICATION,4.3,49,0.1-10MB,Free,0,Everyone,Communication,"June 25, 2013"
SOCIAL,4.4,540930,0.1-10MB,Free,0,Teen,Social,"July 23, 2018"
LIFESTYLE,4.4,5,0.1-10MB,Free,0,Everyone,Lifestyle,"January 14, 2017"
PERSONALIZATION,4.3,1,0.1-10MB,Free,0,Everyone,Personalization,"June 27, 2018"
TRAVEL_AND_LOCAL,4.4,48930,10.1-20MB,Free,0,Everyone,Travel & Local,"July 26, 2018"
SHOPPING,4.4,210208,Varies with device,Free,0,Everyone,Shopping,"August 1, 2018"
GAME,4.1,91667,20.1-30MB,Free,0,Everyone,Arcade,"July 24, 2018"
GAME,4.3,3,10.1-20MB,Free,0,Everyone,Action,"November 19, 2015"
GAME,4.2,16237,20.1-30MB,Free,0,Everyone,Racing,"December 23, 2015"
GAME,4.5,1117212,40.1-50MB,Free,0,Everyone,Board,"August 3, 2018"
EDUCATION,4.2,3692,0.1-10MB,Free,0,Everyone,Education,"July 23, 2015"
VIDEO_PLAYERS,3.8,7335,Varies with device,Free,0,Everyone,Video Players & Editors,"July 17, 2018"
TOOLS,4.1,7063,Varies with device,Free,0,Everyone,Tools,"January 25, 2018"
VIDEO_PLAYERS,4.3,2,0.1-10MB,Free,0,Everyone,Video Players & Editors,"June 23, 2015"
GAME,4.2,828489,Varies with device,Free,0,Everyone,Music,"August 4, 2018"
BOOKS_AND_REFERENCE,4.3,28,Varies with device,Free,0,Everyone,Books & Reference,"October 20, 2016"
NEWS_AND_MAGAZINES,4.5,9548,10.1-20MB,Free,0,Everyone,News & Magazines,"August 1, 2018"
FAMILY,4.2,6418,50.1-60MB,Free,0,Everyone,Casual,"May 8, 2017"
FAMILY,2.8,9,20.1-30MB,Free,0,Everyone,Education,"July 27, 2018"
LIFESTYLE,4.6,50338,Varies with device,Free,0,Everyone,Lifestyle,"July 23, 2018"
FAMILY,4.3,2,0.1-10MB,Free,0,Everyone,Entertainment,"June 28, 2018"
DATING,4.7,158,0.1-10MB,Free,0,Mature 17+,Dating,"July 5, 2018"
COMMUNICATION,3.8,9,0.1-10MB,Paid,0.99,Everyone,Communication,"May 19, 2015"
NEWS_AND_MAGAZINES,4.3,9,0.1-10MB,Free,0,Everyone,News & Magazines,"September 7, 2016"
FAMILY,4.4,2420,0.1-10MB,Free,0,Teen,Entertainment,"July 28, 2018"
FAMILY,4.3,0,10.1-20MB,Free,0,Everyone,Education,"April 26, 2018"
FAMILY,4.2,123136,70.1-80MB,Free,0,Mature 17+,Simulation,"June 25, 2018"
SPORTS,4.5,2943,0.1-10MB,Free,0,Everyone,Sports,"May 15, 2018"
BUSINESS,4.2,88073,Varies with device,Free,0,Everyone,Business,"July 9, 2018"
SPORTS,4.2,82882,Varies with device,Free,0,Everyone,Sports,"July 30, 2018"
GAME,4.2,2113,60.1-70MB,Free,0,Everyone 10+,Action,"April 23, 2018"
SOCIAL,4.0,2052,0.1-10MB,Free,0,Teen,Social,"September 27, 2017"
PRODUCTIVITY,4.3,0,0.1-10MB,Free,0,Everyone,Productivity,"December 7, 2017"
PERSONALIZATION,4.3,444,10.1-20MB,Paid,0.99,Everyone,Personalization,"November 18, 2013"
FAMILY,4.4,3396,0.1-10MB,Paid,3.99,Everyone,Casual;Pretend Play,"December 9, 2014"
PHOTOGRAPHY,4.5,285788,40.1-50MB,Free,0,Everyone,Photography,"December 4, 2017"
VIDEO_PLAYERS,4.8,2588730,0.1-10MB,Free,0,Everyone,Video Players & Editors,"July 30, 2018"
TOOLS,4.7,1251479,Varies with device,Free,0,Everyone,Tools,"July 24, 2018"
BOOKS_AND_REFERENCE,4.2,5775,0.1-10MB,Free,0,Everyone,Books & Reference,"July 19, 2018"
ART_AND_DESIGN,4.1,227,0.1-10MB,Free,0,Everyone,Art & Design,"May 31, 2018"
FINANCE,4.1,13868,0.1-10MB,Free,0,Everyone,Finance,"August 3, 2017"
FAMILY,4.3,12919,90.1-100MB,Free,0,Everyone,Educational;Education,"June 6, 2018"
SPORTS,4.3,91033,Varies with device,Free,0,Everyone,Sports,"August 4, 2018"
COMMUNICATION,4.2,44706,Varies with device,Free,0,Everyone,Communication,"July 25, 2018"
GAME,4.7,254258,20.1-30MB,Free,0,Everyone,Card,"August 1, 2018"
FINANCE,4.3,45957,Varies with device,Free,0,Everyone,Finance,"July 31, 2018"
TOOLS,4.3,4,0.1-10MB,Free,0,Everyone,Tools,"September 19, 2017"
FAMILY,3.0,17,30.1-40MB,Free,0,Everyone,Entertainment,"March 7, 2018"
FAMILY,4.4,7615646,70.1-80MB,Free,0,Everyone,Casual,"August 7, 2018"
SOCIAL,5.0,20,0.1-10MB,Free,0,Teen,Social,"July 23, 2018"
PHOTOGRAPHY,4.5,7590099,30.1-40MB,Free,0,Teen,Photography,"July 31, 2018"
BOOKS_AND_REFERENCE,4.4,22486,0.1-10MB,Free,0,Teen,Books & Reference,"June 6, 2018"
TRAVEL_AND_LOCAL,3.0,69,30.1-40MB,Free,0,Everyone,Travel & Local,"June 11, 2018"
PRODUCTIVITY,4.3,7,0.1-10MB,Free,0,Everyone,Productivity,"July 19, 2018"
FAMILY,5.0,8,0.1-10MB,Free,0,Everyone,Entertainment,"December 3, 2017"
BEAUTY,4.2,62,0.1-10MB,Free,0,Everyone,Beauty,"May 28, 2018"
GAME,4.7,1889250,Varies with device,Free,0,Everyone,Puzzle,"July 23, 2018"
MEDICAL,4.0,122,0.1-10MB,Free,0,Everyone,Medical,"July 13, 2018"
TRAVEL_AND_LOCAL,4.3,0,0.1-10MB,Free,0,Everyone,Travel & Local,"July 22, 2016"
COMMUNICATION,4.3,0,0.1-10MB,Free,0,Everyone,Communication,"April 20, 2018"
GAME,4.3,71468,50.1-60MB,Free,0,Teen,Card,"June 12, 2018"
TOOLS,4.2,522,0.1-10MB,Free,0,Everyone,Tools,"October 26, 2017"
SPORTS,4.3,3,0.1-10MB,Paid,4.80,Everyone,Sports,"May 21, 2015"
FAMILY,4.2,14432,30.1-40MB,Free,0,Everyone,Casual,"September 21, 2017"
DATING,4.3,3,0.1-10MB,Free,0,Mature 17+,Dating,"July 17, 2018"
FINANCE,4.1,129,0.1-10MB,Paid,399.99,Teen,Finance,"December 6, 2017"
MEDICAL,4.7,6,0.1-10MB,Free,0,Everyone,Medical,"February 17, 2017"
HOUSE_AND_HOME,4.2,2543,0.1-10MB,Free,0,Everyone,House & Home,"July 27, 2018"
FAMILY,4.5,359,10.1-20MB,Paid,4.99,Everyone,Board;Brain Games,"August 12, 2015"
TOOLS,3.9,12388,0.1-10MB,Free,0,Everyone,Tools,"April 1, 2016"
GAME,4.1,52163,60.1-70MB,Free,0,Mature 17+,Action,"July 13, 2016"
FAMILY,4.6,23125280,90.1-100MB,Free,0,Everyone 10+,Strategy,"June 27, 2018"
LIFESTYLE,4.6,6477,10.1-20MB,Paid,7.99,Everyone,Lifestyle,"July 16, 2018"
BOOKS_AND_REFERENCE,3.9,46,0.1-10MB,Free,0,Everyone,Books & Reference,"April 30, 2018"
SHOPPING,4.3,1,10.1-20MB,Free,0,Everyone,Shopping,"March 14, 2018"
FINANCE,4.3,45962,Varies with device,Free,0,Everyone,Finance,"July 31, 2018"
SPORTS,4.0,176487,0.1-10MB,Free,0,Everyone,Sports,"November 21, 2017"
BUSINESS,4.3,0,0.1-10MB,Free,0,Everyone,Business,"September 29, 2016"
VIDEO_PLAYERS,4.5,714665,40.1-50MB,Free,0,Everyone,Video Players & Editors,"July 24, 2018"
COMICS,4.5,564387,Varies with device,Free,0,Everyone,Comics,"July 5, 2018"
FAMILY,5.0,4,50.1-60MB,Free,0,Everyone,Education,"April 3, 2018"
AUTO_AND_VEHICLES,4.0,1598,50.1-60MB,Free,0,Everyone,Auto & Vehicles,"July 26, 2018"
WEATHER,4.6,36900,0.1-10MB,Free,0,Everyone,Weather,"July 28, 2018"
FAMILY,4.3,2,0.1-10MB,Free,0,Everyone,Entertainment,"March 1, 2016"
BUSINESS,3.1,7,0.1-10MB,Free,0,Everyone,Business,"October 12, 2011"
BUSINESS,4.3,0,20.1-30MB,Free,0,Everyone,Business,"June 15, 2018"
FAMILY,4.6,9626,20.1-30MB,Free,0,Everyone,Action;Action & Adventure,"February 7, 2018"
TOOLS,4.1,65597,0.1-10MB,Free,0,Everyone,Tools,"April 28, 2017"
SPORTS,4.3,1879,0.1-10MB,Free,0,Everyone,Sports,"February 9, 2017"
SOCIAL,4.4,2349421,30.1-40MB,Free,0,Teen,Social,"July 27, 2018"
WEATHER,4.3,18194,0.1-10MB,Free,0,Everyone,Weather,"June 28, 2017"
FINANCE,4.5,625,0.1-10MB,Free,0,Everyone,Finance,"March 30, 2018"
FAMILY,4.2,20,0.1-10MB,Free,0,Everyone,Education,"January 3, 2017"
LIFESTYLE,4.6,9,0.1-10MB,Free,0,Everyone,Lifestyle,"December 8, 2017"
FAMILY,3.8,168,20.1-30MB,Free,0,Everyone,Strategy,"March 1, 2017"
BOOKS_AND_REFERENCE,4.2,210534,20.1-30MB,Free,0,Everyone,Books & Reference,"June 13, 2018"
BUSINESS,4.6,60,Varies with device,Free,0,Everyone,Business,"November 8, 2016"
GAME,3.7,80,0.1-10MB,Free,0,Everyone,Trivia,"June 6, 2018"
GAME,4.2,1012,40.1-50MB,Free,0,Teen,Action,"January 18, 2015"
FAMILY,4.7,6188,40.1-50MB,Free,0,Everyone 10+,Entertainment;Music & Video,"April 3, 2018"
FAMILY,4.2,64815,20.1-30MB,Free,0,Teen,Strategy,"June 1, 2018"
TOOLS,4.2,265,Varies with device,Free,0,Everyone,Tools,"May 22, 2016"
EDUCATION,4.3,656,0.1-10MB,Free,0,Everyone,Education,"July 11, 2014"
MAPS_AND_NAVIGATION,4.3,1240,10.1-20MB,Free,0,Everyone,Maps & Navigation,"November 2, 2017"
PRODUCTIVITY,4.6,48,0.1-10MB,Free,0,Everyone,Productivity,"November 22, 2017"
FAMILY,4.6,4421,30.1-40MB,Paid,2.99,Teen,Strategy,"November 5, 2014"
BEAUTY,4.7,18900,10.1-20MB,Free,0,Everyone,Beauty,"August 2, 2018"
COMMUNICATION,4.4,36981,0.1-10MB,Free,0,Everyone,Communication,"July 6, 2018"
COMMUNICATION,4.3,2,0.1-10MB,Free,0,Teen,Communication,"July 16, 2018"
TRAVEL_AND_LOCAL,4.3,0,20.1-30MB,Free,0,Everyone,Travel & Local,"April 2, 2018"
BUSINESS,4.7,11442,0.1-10MB,Paid,4.99,Everyone,Business,"March 25, 2018"
FAMILY,4.4,1852384,Varies with device,Free,0,Everyone,Simulation,"July 13, 2018"
DATING,3.7,66,0.1-10MB,Free,0,Mature 17+,Dating,"November 29, 2016"
SOCIAL,4.4,19,0.1-10MB,Free,0,Everyone,Social,"May 29, 2018"
ART_AND_DESIGN,4.7,8145,20.1-30MB,Free,0,Everyone,Art & Design;Creativity,"August 2, 2018"
FINANCE,4.3,12185,Varies with device,Free,0,Everyone,Finance,"June 8, 2018"
SPORTS,4.4,29864,30.1-40MB,Free,0,Everyone,Sports,"July 26, 2018"
PHOTOGRAPHY,4.4,40289,10.1-20MB,Free,0,Everyone,Photography,"July 11, 2018"
DATING,4.3,1,0.1-10MB,Free,0,Teen,Dating,"July 20, 2018"
MEDICAL,4.7,26862,20.1-30MB,Free,0,Everyone,Medical,"June 25, 2018"
FINANCE,4.7,706618,Varies with device,Free,0,Everyone,Finance,"July 31, 2018"
PERSONALIZATION,4.1,8,0.1-10MB,Free,0,Everyone,Personalization,"May 21, 2018"
MAPS_AND_NAVIGATION,4.1,132792,60.1-70MB,Free,0,Everyone,Maps & Navigation,"October 25, 2017"
SPORTS,4.6,342,30.1-40MB,Free,0,Everyone,Sports,"August 6, 2018"
PHOTOGRAPHY,4.6,847144,0.1-10MB,Free,0,Everyone,Photography,"November 10, 2017"
PHOTOGRAPHY,4.0,26530,0.1-10MB,Free,0,Everyone,Photography,"July 23, 2018"
FAMILY,4.3,20,30.1-40MB,Free,0,Everyone,Educational,"April 19, 2018"
FINANCE,4.3,37580,Varies with device,Free,0,Everyone,Finance,"August 1, 2018"
TOOLS,4.1,172990,0.1-10MB,Free,0,Everyone,Tools,"December 2, 2017"
NEWS_AND_MAGAZINES,4.3,4,Varies with device,Free,0,Everyone,News & Magazines,"July 30, 2018"
COMMUNICATION,4.3,27156,60.1-70MB,Free,0,Everyone,Communication,"July 28, 2018"
SPORTS,2.9,3017,20.1-30MB,Free,0,Everyone,Sports,"July 2, 2018"
FAMILY,4.3,39109,0.1-10MB,Free,0,Everyone,Entertainment,"December 20, 2017"
COMMUNICATION,3.3,1434,0.1-10MB,Free,0,Everyone,Communication,"March 6, 2014"
GAME,4.6,29445,20.1-30MB,Free,0,Everyone,Casual,"May 11, 2018"
TRAVEL_AND_LOCAL,3.7,16973,Varies with device,Free,0,Everyone,Travel & Local,"July 18, 2018"
GAME,4.7,155694,90.1-100MB,Free,0,Teen,Board,"July 13, 2018"
LIFESTYLE,4.6,17,10.1-20MB,Free,0,Everyone,Lifestyle,"June 27, 2018"
FAMILY,4.3,5,0.1-10MB,Free,0,Everyone,Education,"April 19, 2016"
VIDEO_PLAYERS,4.2,192677,10.1-20MB,Free,0,Teen,Video Players & Editors,"August 3, 2018"
SHOPPING,5.0,1,0.1-10MB,Free,0,Everyone,Shopping,"July 25, 2018"
