Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
MEDICAL,3.0,914,Varies with device,Free,0,Everyone,Medical,"July 17, 2018"
TOOLS,4.2,32,30.1-40MB,Free,0,Everyone,Tools,"May 21, 2018"
GAME,4.0,1417,10.1-20MB,Free,0,Teen,Card,"November 27, 2015"
GAME,4.1,2399,40.1-50MB,Free,0,Mature 17+,Action,"January 28, 2018"
AUTO_AND_VEHICLES,4.3,5,0.1-10MB,Free,0,Everyone,Auto & Vehicles,"June 12, 2018"
PERSONALIZATION,4.3,7,0.1-10MB,Free,0,Everyone,Personalization,"May 19, 2018"
PERSONALIZATION,4.1,4538,0.1-10MB,Free,0,Everyone,Personalization,"March 24, 2018"
FINANCE,4.6,964,10.1-20MB,Free,0,Everyone,Finance,"June 12, 2018"
PERSONALIZATION,4.3,1,10.1-20MB,Free,0,Teen,Personalization,"October 2, 2016"
FAMILY,4.3,13330,70.1-80MB,Free,0,Everyone,Puzzle;Brain Games,"May 24, 2018"
FAMILY,3.9,7,0.1-10MB,Free,0,Everyone,Entertainment,"June 18, 2018"
FAMILY,4.5,2751,0.1-10MB,Free,0,Everyone,Education,"June 15, 2018"
LIFESTYLE,3.1,212,10.1-20MB,Free,0,Everyone,Lifestyle,"September 26, 2017"
COMMUNICATION,4.5,88,0.1-10MB,Paid,4.99,Everyone,Communication,"May 18, 2018"
TOOLS,4.5,474439,0.1-10MB,Free,0,Everyone,Tools,"June 26, 2018"
COMICS,3.2,1446,0.1-10MB,Free,0,Mature 17+,Comics,"May 18, 2018"
FAMILY,4.6,31134,40.1-50MB,Free,0,Everyone 10+,Role Playing,"August 2, 2018"
TOOLS,4.3,9,0.1-10MB,Free,0,Everyone,Tools,"July 5, 2018"
NEWS_AND_MAGAZINES,4.1,185058,0.1-10MB,Free,0,Teen,News & Magazines,"August 1, 2018"
TOOLS,3.8,67,0.1-10MB,Free,0,Everyone,Tools,"June 6, 2016"
DATING,4.3,0,30.1-40MB,Free,0,Mature 17+,Dating,"July 13, 2018"
FAMILY,4.6,73,10.1-20MB,Paid,2.99,Everyone,Education;Pretend Play,"May 21, 2018"
PHOTOGRAPHY,4.4,635846,10.1-20MB,Free,0,Everyone,Photography,"May 23, 2018"
MEDICAL,3.0,315,20.1-30MB,Free,0,Everyone,Medical,"October 10, 2017"
SPORTS,4.3,1,20.1-30MB,Free,0,Everyone,Sports,"February 19, 2018"
GAME,4.3,696019,Varies with device,Free,0,Everyone 10+,Arcade,"May 26, 2018"
EDUCATION,4.5,172508,70.1-80MB,Free,0,Everyone,Education;Education,"June 27, 2018"
COMICS,4.4,238970,20.1-30MB,Free,0,Teen,Comics,"July 9, 2018"
MEDICAL,4.5,199,0.1-10MB,Paid,11.99,Everyone,Medical,"June 27, 2018"
ART_AND_DESIGN,4.3,132,0.1-10MB,Free,0,Everyone,Art & Design,"January 4, 2018"
NEWS_AND_MAGAZINES,4.3,0,0.1-10MB,Free,0,Everyone,News & Magazines,"June 5, 2018"
TOOLS,4.4,1774,0.1-10MB,Paid,1.99,Everyone,Tools,"October 5, 2017"
BUSINESS,4.6,5800,0.1-10MB,Free,0,Everyone,Business,"August 2, 2018"
TOOLS,3.9,478,0.1-10MB,Free,0,Everyone,Tools,"September 12, 2016"
FAMILY,4.6,401211,Varies with device,Free,0,Everyone,Entertainment,"July 18, 2018"
FAMILY,4.5,1303,10.1-20MB,Free,0,Everyone,Entertainment,"July 24, 2018"
FAMILY,4.6,9952,0.1-10MB,Free,0,Teen,Entertainment,"July 5, 2016"
NEWS_AND_MAGAZINES,3.9,63647,20.1-30MB,Free,0,Everyone 10+,News & Magazines,"August 1, 2018"
FAMILY,2.8,107441,30.1-40MB,Free,0,Everyone,Casual;Action & Adventure,"July 10, 2018"
GAME,4.5,547644,20.1-30MB,Free,0,Teen,Action,"August 3, 2018"
GAME,4.5,910051,70.1-80MB,Free,0,Teen,Card,"August 2, 2018"
MEDICAL,4.5,163,0.1-10MB,Paid,1.99,Everyone,Medical,"August 3, 2015"
FINANCE,4.3,2,30.1-40MB,Free,0,Everyone,Finance,"March 10, 2018"
BUSINESS,4.3,2,0.1-10MB,Free,0,Everyone,Business,"September 27, 2017"
HEALTH_AND_FITNESS,4.4,7586,40.1-50MB,Free,0,Everyone,Health & Fitness,"April 10, 2018"
COMMUNICATION,4.4,152470,Varies with device,Free,0,Everyone,Communication,"July 19, 2018"
LIFESTYLE,4.3,3,10.1-20MB,Free,0,Everyone,Lifestyle,"August 7, 2018"
SOCIAL,4.5,67611,20.1-30MB,Free,0,Mature 17+,Social,"April 23, 2018"
BOOKS_AND_REFERENCE,4.9,122,20.1-30MB,Free,0,Everyone,Books & Reference,"April 10, 2016"
HOUSE_AND_HOME,4.6,353799,Varies with device,Free,0,Everyone,House & Home,"August 1, 2018"
MEDICAL,4.2,70,0.1-10MB,Free,0,Everyone,Medical,"May 27, 2016"
FAMILY,4.3,22,20.1-30MB,Free,0,Everyone,Education,"February 6, 2018"
BUSINESS,4.2,16422,20.1-30MB,Free,0,Everyone,Business,"August 1, 2018"
MAPS_AND_NAVIGATION,4.7,162049,40.1-50MB,Free,0,Everyone,Maps & Navigation,"August 7, 2018"
FAMILY,4.6,2721923,20.1-30MB,Free,0,Teen,Simulation,"June 11, 2018"
COMICS,3.7,22551,10.1-20MB,Free,0,Teen,Comics,"July 24, 2018"
MEDICAL,4.3,0,0.1-10MB,Free,0,Everyone,Medical,"June 21, 2018"
FINANCE,4.7,175,10.1-20MB,Free,0,Everyone,Finance,"June 12, 2018"
FAMILY,4.5,9876369,90.1-100MB,Free,0,Everyone,Casual,"July 3, 2018"
PARENTING,4.8,190,0.1-10MB,Free,0,Everyone,Parenting,"June 24, 2018"
HEALTH_AND_FITNESS,4.8,38,20.1-30MB,Free,0,Everyone,Health & Fitness,"July 10, 2018"
PRODUCTIVITY,3.1,6572,Varies with device,Free,0,Everyone,Productivity,"May 29, 2018"
GAME,4.5,10460,10.1-20MB,Free,0,Everyone,Arcade,"July 11, 2018"
FAMILY,4.4,276,10.1-20MB,Free,0,Everyone,Puzzle;Brain Games,"September 12, 2017"
TOOLS,4.3,534,0.1-10MB,Free,0,Everyone,Tools,"June 23, 2018"
FINANCE,4.0,48445,0.1-10MB,Free,0,Everyone,Finance,"July 16, 2018"
FAMILY,4.6,2133047,Varies with device,Free,0,Teen,Entertainment,"July 31, 2018"
FINANCE,4.4,96,0.1-10MB,Free,0,Everyone,Finance,"August 5, 2018"
PHOTOGRAPHY,4.4,1163232,30.1-40MB,Free,0,Everyone,Photography,"July 20, 2018"
HEALTH_AND_FITNESS,3.7,1812,30.1-40MB,Free,0,Everyone,Health & Fitness,"July 24, 2018"
NEWS_AND_MAGAZINES,4.7,10,0.1-10MB,Free,0,Everyone,News & Magazines,"April 28, 2018"
TOOLS,4.0,9,0.1-10MB,Free,0,Everyone,Tools,"May 17, 2018"
NEWS_AND_MAGAZINES,4.2,27104,0.1-10MB,Free,0,Everyone 10+,News & Magazines,"August 3, 2018"
FOOD_AND_DRINK,4.2,68103,60.1-70MB,Free,0,Everyone,Food & Drink,"June 20, 2018"
TRAVEL_AND_LOCAL,2.5,12,10.1-20MB,Free,0,Everyone,Travel & Local,"November 3, 2017"
COMMUNICATION,4.2,83239,10.1-20MB,Free,0,Everyone,Communication,"April 19, 2018"
NEWS_AND_MAGAZINES,5.0,4,0.1-10MB,Free,0,Everyone,News & Magazines,"July 23, 2018"
FAMILY,4.0,1699,70.1-80MB,Free,0,Everyone,Entertainment;Music & Video,"October 18, 2017"
SPORTS,3.4,144,70.1-80MB,Free,0,Teen,Sports,"May 11, 2018"
PERSONALIZATION,4.4,7146,10.1-20MB,Free,0,Everyone 10+,Personalization,"February 2, 2018"
FOOD_AND_DRINK,4.5,455496,30.1-40MB,Free,0,Everyone,Food & Drink,"August 1, 2018"
FAMILY,4.6,28,20.1-30MB,Paid,1.99,Everyone,Education;Education,"January 13, 2014"
GAME,3.8,35171,40.1-50MB,Free,0,Everyone,Racing,"February 11, 2014"
PRODUCTIVITY,4.3,0,20.1-30MB,Free,0,Everyone,Productivity,"September 17, 2015"
PHOTOGRAPHY,4.2,329,0.1-10MB,Free,0,Everyone,Photography,"November 13, 2017"
HEALTH_AND_FITNESS,4.5,32606,Varies with device,Free,0,Everyone,Health & Fitness,"March 22, 2018"
BEAUTY,4.2,2225,50.1-60MB,Free,0,Everyone,Beauty,"February 28, 2018"
BUSINESS,4.9,13,0.1-10MB,Free,0,Everyone,Business,"July 12, 2018"
TOOLS,4.0,5,0.1-10MB,Free,0,Everyone,Tools,"June 16, 2015"
FAMILY,5.0,1,90.1-100MB,Paid,29.99,Mature 17+,Education,"January 19, 2016"
PRODUCTIVITY,4.3,0,0.1-10MB,Paid,2.99,Everyone,Productivity,"December 1, 2017"
COMMUNICATION,4.3,2451093,Varies with device,Free,0,Teen,Communication,"August 3, 2018"
PERSONALIZATION,4.4,55525,20.1-30MB,Free,0,Everyone,Personalization,"February 26, 2018"
PERSONALIZATION,4.7,32613,0.1-10MB,Free,0,Everyone,Personalization,"May 31, 2018"
TOOLS,4.6,424,0.1-10MB,Free,0,Everyone,Tools,"December 19, 2017"
SPORTS,4.6,315,0.1-10MB,Paid,2.99,Everyone,Sports,"June 6, 2018"
AUTO_AND_VEHICLES,4.8,27,0.1-10MB,Free,0,Everyone,Auto & Vehicles,"February 15, 2018"
LIFESTYLE,3.2,3031,0.1-10MB,Free,0,Everyone,Lifestyle,"July 3, 2018"
FINANCE,3.6,73,10.1-20MB,Free,0,Everyone,Finance,"October 18, 2016"
SPORTS,4.3,91031,Varies with device,Free,0,Everyone,Sports,"August 4, 2018"
FAMILY,4.3,0,0.1-10MB,Free,0,Everyone,Entertainment,"June 10, 2018"
BOOKS_AND_REFERENCE,4.3,17506,10.1-20MB,Free,0,Everyone,Books & Reference,"July 20, 2018"
TOOLS,4.0,26189,0.1-10MB,Free,0,Everyone,Tools,"June 27, 2018"
FAMILY,4.2,47031,50.1-60MB,Free,0,Everyone,Simulation;Action & Adventure,"July 30, 2018"
BUSINESS,4.5,207372,10.1-20MB,Free,0,Everyone,Business,"August 2, 2018"
PERSONALIZATION,4.4,142393,10.1-20MB,Free,0,Everyone,Personalization,"July 31, 2018"
FAMILY,4.3,2017,Varies with device,Free,0,Everyone,Entertainment,"February 16, 2018"
FAMILY,4.3,0,0.1-10MB,Free,0,Everyone,Education,"April 2, 2018"
TOOLS,3.5,1960,0.1-10MB,Free,0,Everyone,Tools,"August 4, 2018"
FAMILY,3.2,9126,0.1-10MB,Free,0,Everyone,Strategy,"June 8, 2016"
FINANCE,4.3,4,0.1-10MB,Free,0,Teen,Finance,"June 13, 2018"
MEDICAL,4.5,492,30.1-40MB,Paid,7.99,Everyone,Medical,"April 13, 2018"
SPORTS,3.5,1689,0.1-10MB,Free,0,Everyone,Sports,"August 29, 2017"
PHOTOGRAPHY,4.5,180697,0.1-10MB,Free,0,Everyone,Photography,"April 25, 2017"
MEDICAL,4.3,1,20.1-30MB,Free,0,Everyone,Medical,"June 29, 2017"
COMMUNICATION,3.8,19,20.1-30MB,Free,0,Everyone,Communication,"April 19, 2018"
NEWS_AND_MAGAZINES,4.7,10,0.1-10MB,Free,0,Everyone,News & Magazines,"July 30, 2014"
TRAVEL_AND_LOCAL,4.4,47777,10.1-20MB,Free,0,Everyone,Travel & Local,"July 31, 2018"
FAMILY,3.6,569,10.1-20MB,Free,0,Everyone,Educational;Education,"June 13, 2014"
SPORTS,4.4,122282,Varies with device,Free,0,Everyone 10+,Sports,"July 20, 2018"
EDUCATION,4.4,272145,Varies with device,Free,0,Everyone,Education;Brain Games,"August 3, 2018"
SOCIAL,4.6,4300936,Varies with device,Free,0,Teen,Social,"August 3, 2018"
LIFESTYLE,4.3,0,0.1-10MB,Free,0,Everyone,Lifestyle,"June 21, 2018"
FAMILY,2.9,53,80.1-90MB,Free,0,Everyone,Puzzle,"March 17, 2018"
BUSINESS,4.3,0,30.1-40MB,Free,0,Everyone,Business,"May 21, 2018"
PERSONALIZATION,4.3,5,10.1-20MB,Free,0,Everyone,Personalization,"April 4, 2018"
COMMUNICATION,4.0,1,0.1-10MB,Free,0,Everyone,Communication,"April 25, 2017"
NEWS_AND_MAGAZINES,4.2,69,20.1-30MB,Free,0,Everyone,News & Magazines,"August 24, 2017"
PERSONALIZATION,4.6,3062845,0.1-10MB,Free,0,Everyone,Personalization,"August 3, 2018"
COMMUNICATION,4.2,171031,Varies with device,Free,0,Everyone,Communication,"August 3, 2018"
FAMILY,4.3,5442,10.1-20MB,Paid,9.99,Teen,Role Playing,"June 28, 2018"
ENTERTAINMENT,3.9,61201,Varies with device,Free,0,Teen,Entertainment,"July 19, 2018"
SOCIAL,4.1,12495,10.1-20MB,Free,0,Mature 17+,Social,"August 19, 2017"
EVENTS,4.4,464,0.1-10MB,Free,0,Everyone,Events,"December 4, 2017"
PRODUCTIVITY,5.0,3,20.1-30MB,Free,0,Everyone,Productivity,"December 6, 2016"
FAMILY,4.5,48754,0.1-10MB,Paid,0.99,Everyone,Arcade;Action & Adventure,"October 7, 2014"
MEDICAL,4.3,5521,20.1-30MB,Free,0,Everyone,Medical,"July 1, 2018"
MEDICAL,5.0,3,20.1-30MB,Free,0,Everyone,Medical,"July 25, 2018"
SOCIAL,4.3,315390,Varies with device,Free,0,Everyone,Social,"July 26, 2018"
GAME,4.3,4,0.1-10MB,Free,0,Teen,Card,"July 30, 2018"
COMMUNICATION,4.3,6,30.1-40MB,Free,0,Teen,Communication,"July 30, 2018"
MAPS_AND_NAVIGATION,4.8,15865,0.1-10MB,Free,0,Everyone,Maps & Navigation,"August 3, 2018"
HEALTH_AND_FITNESS,5.0,2,0.1-10MB,Free,0,Everyone,Health & Fitness,"July 9, 2018"
GAME,4.4,98123,30.1-40MB,Free,0,Teen,Arcade,"May 25, 2018"
NEWS_AND_MAGAZINES,4.2,21147,0.1-10MB,Free,0,Teen,News & Magazines,"August 6, 2018"
PERSONALIZATION,3.1,112,0.1-10MB,Paid,0.99,Everyone,Personalization,"April 26, 2017"
SPORTS,4.3,0,10.1-20MB,Free,0,Everyone,Sports,"January 31, 2017"
DATING,4.2,1939,Varies with device,Free,0,Mature 17+,Dating,"January 8, 2017"
VIDEO_PLAYERS,4.2,59089,0.1-10MB,Free,0,Everyone,Video Players & Editors,"August 3, 2018"
FAMILY,4.6,4289,30.1-40MB,Free,0,Everyone,Casual;Brain Games,"July 31, 2018"
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0,Everyone,Health & Fitness,"July 9, 2018"
GAME,4.6,19922,30.1-40MB,Paid,1.99,Everyone 10+,Board,"July 30, 2018"
GAME,4.1,68057,80.1-90MB,Free,0,Everyone,Casual;Creativity,"July 30, 2018"
DATING,4.5,182986,70.1-80MB,Free,0,Mature 17+,Dating,"August 2, 2018"
FAMILY,4.8,3136,0.1-10MB,Free,0,Everyone,Entertainment,"June 27, 2018"
FAMILY,4.3,2223,0.1-10MB,Free,0,Teen,Entertainment,"March 28, 2018"
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0,Everyone,Books & Reference,"July 28, 2017"
BUSINESS,4.1,15,20.1-30MB,Free,0,Everyone,Business,"April 5, 2018"
GAME,4.0,428268,20.1-30MB,Free,0,Everyone,Action,"September 14, 2015"
GAME,3.9,1576,40.1-50MB,Free,0,Everyone,Arcade,"August 5, 2018"
BOOKS_AND_REFERENCE,3.5,11,10.1-20MB,Free,0,Everyone,Books & Reference,"April 13, 2018"
GAME,4.0,41759,10.1-20MB,Free,0,Everyone,Arcade,"January 19, 2014"
COMMUNICATION,4.4,3075096,Varies with device,Free,0,Everyone,Communication,"July 10, 2018"
BOOKS_AND_REFERENCE,4.3,114,0.1-10MB,Free,0,Everyone,Books & Reference,"August 7, 2015"
FAMILY,4.1,245839,70.1-80MB,Free,0,Everyone,Casual,"April 3, 2017"
MAPS_AND_NAVIGATION,4.3,15,0.1-10MB,Free,0,Everyone,Maps & Navigation,"February 3, 2013"
VIDEO_PLAYERS,4.3,0,10.1-20MB,Free,0,Everyone,Video Players & Editors,"July 12, 2018"
HOUSE_AND_HOME,4.3,43847,Varies with device,Free,0,Everyone,House & Home,"July 6, 2018"
GAME,4.4,7614271,60.1-70MB,Free,0,Everyone,Casual,"July 26, 2018"
HEALTH_AND_FITNESS,4.7,55571,10.1-20MB,Free,0,Everyone,Health & Fitness,"February 21, 2018"
COMMUNICATION,4.0,3419249,Varies with device,Free,0,Everyone,Communication,"July 21, 2018"
FAMILY,4.7,23,0.1-10MB,Free,0,Everyone,Education,"August 28, 2017"
LIBRARIES_AND_DEMO,4.3,0,0.1-10MB,Free,0,Everyone,Libraries & Demo,"July 20, 2016"
PHOTOGRAPHY,3.8,28660,0.1-10MB,Free,0,Everyone,Photography,"March 21, 2018"
ENTERTAINMENT,4.6,22508,0.1-10MB,Free,0,Everyone,Entertainment,"July 16, 2015"
COMMUNICATION,4.4,177703,10.1-20MB,Free,0,Mature 17+,Communication,"July 25, 2018"
GAME,3.6,153,60.1-70MB,Free,0,Everyone,Action,"December 31, 2016"
FAMILY,4.3,1895,70.1-80MB,Free,0,Everyone,Simulation,"February 27, 2018"
FAMILY,4.2,1696,0.1-10MB,Free,0,Mature 17+,Entertainment,"September 19, 2012"
TOOLS,4.6,2674051,20.1-30MB,Free,0,Everyone,Tools,"August 6, 2018"
SHOPPING,4.4,9950,10.1-20MB,Free,0,Everyone,Shopping,"July 18, 2018"
LIFESTYLE,4.1,28301,Varies with device,Free,0,Everyone,Lifestyle,"July 13, 2018"
SOCIAL,4.2,17,0.1-10MB,Free,0,Teen,Social,"May 25, 2013"
FAMILY,3.6,309,10.1-20MB,Free,0,Everyone,Entertainment,"June 22, 2017"
FAMILY,4.3,1,10.1-20MB,Free,0,Everyone,Education,"June 20, 2018"
FAMILY,3.9,10753,80.1-90MB,Free,0,Everyone,Educational;Education,"July 23, 2018"
LIFESTYLE,4.1,360,0.1-10MB,Free,0,Everyone,Lifestyle,"April 30, 2014"
PARENTING,4.1,27,0.1-10MB,Free,0,Everyone,Parenting,"October 12, 2017"
GAME,4.5,1418,20.1-30MB,Free,0,Teen,Casino,"May 30, 2018"
FINANCE,3.8,93,20.1-30MB,Paid,399.99,Everyone,Finance,"December 11, 2017"
COMMUNICATION,4.3,258556,Varies with device,Free,0,Everyone,Communication,"July 25, 2018"
SPORTS,4.5,191,20.1-30MB,Free,0,Everyone,Sports,"August 1, 2018"
COMMUNICATION,4.4,2473509,Varies with device,Free,0,Everyone,Communication,"July 31, 2018"
FAMILY,4.3,10776,20.1-30MB,Free,0,Everyone,Arcade;Action & Adventure,"October 26, 2017"
BUSINESS,3.7,27,10.1-20MB,Free,0,Everyone,Business,"May 17, 2018"
MEDICAL,4.3,3,20.1-30MB,Free,0,Everyone,Medical,"April 22, 2017"
FAMILY,3.7,433,Varies with device,Free,0,Teen,Entertainment,"August 1, 2013"
COMMUNICATION,4.0,56642847,Varies with device,Free,0,Everyone,Communication,"August 1, 2018"
FAMILY,4.5,235906,10.1-20MB,Free,0,Everyone,Entertainment;Brain Games,"July 29, 2018"
COMMUNICATION,4.0,122512,0.1-10MB,Free,0,Everyone,Communication,"September 2, 2015"
NEWS_AND_MAGAZINES,4.3,13166,20.1-30MB,Free,0,Everyone 10+,News & Magazines,"June 6, 2018"
GAME,4.1,297,40.1-50MB,Free,0,Teen,Action,"March 28, 2018"
SPORTS,4.2,521138,Varies with device,Free,0,Everyone 10+,Sports,"July 19, 2018"
SHOPPING,4.5,44588,10.1-20MB,Free,0,Everyone,Shopping,"July 12, 2018"
TOOLS,4.5,5180480,20.1-30MB,Free,0,Everyone,Tools,"August 1, 2018"
WEATHER,4.2,29,0.1-10MB,Free,0,Everyone,Weather,"April 23, 2018"
GAME,4.4,2610328,40.1-50MB,Free,0,Everyone,Arcade,"July 3, 2018"
TOOLS,3.8,560,0.1-10MB,Free,0,Everyone,Tools,"June 8, 2018"
ENTERTAINMENT,4.3,303,40.1-50MB,Free,0,Teen,Entertainment,"December 14, 2017"
HEALTH_AND_FITNESS,4.3,0,10.1-20MB,Free,0,Everyone,Health & Fitness,"August 7, 2018"
PRODUCTIVITY,4.4,26358,0.1-10MB,Paid,1.99,Everyone,Productivity,"January 17, 2014"
SOCIAL,4.3,374,10.1-20MB,Free,0,Everyone,Social,"July 30, 2018"
EDUCATION,4.4,148550,50.1-60MB,Free,0,Everyone,Education;Education,"August 3, 2018"
TOOLS,4.3,15618,0.1-10MB,Free,0,Everyone,Tools,"November 27, 2017"
GAME,5.0,2,10.1-20MB,Paid,1.49,Everyone,Arcade,"February 8, 2017"
BUSINESS,4.1,1828,10.1-20MB,Free,0,Everyone,Business,"July 20, 2018"
PRODUCTIVITY,4.0,616,0.1-10MB,Free,0,Everyone,Productivity,"September 22, 2014"
GAME,4.5,27725352,70.1-80MB,Free,0,Everyone 10+,Arcade,"July 12, 2018"
SHOPPING,4.5,20247,40.1-50MB,Free,0,Everyone,Shopping,"August 3, 2018"
PERSONALIZATION,4.3,1714,30.1-40MB,Free,0,Everyone,Personalization,"June 19, 2018"
PHOTOGRAPHY,4.5,859,20.1-30MB,Free,0,Everyone,Photography,"July 18, 2018"
FAMILY,4.4,252006,20.1-30MB,Free,0,Everyone,Simulation,"March 15, 2018"
SHOPPING,4.2,857923,10.1-20MB,Free,0,Everyone,Shopping,"July 31, 2018"
SPORTS,4.3,83545,20.1-30MB,Free,0,Everyone,Sports,"July 31, 2018"
NEWS_AND_MAGAZINES,4.1,20,0.1-10MB,Free,0,Everyone,News & Magazines,"July 10, 2017"
GAME,4.8,230710,80.1-90MB,Free,0,Everyone,Word,"August 2, 2018"
FAMILY,4.5,110877,Varies with device,Free,0,Everyone 10+,Casual;Action & Adventure,"March 28, 2018"
GAME,4.7,6187,30.1-40MB,Free,0,Teen,Casino,"July 27, 2018"
MEDICAL,4.3,25,10.1-20MB,Free,0,Everyone,Medical,"August 2, 2018"
TOOLS,4.2,1859109,Varies with device,Free,0,Everyone,Tools,"July 31, 2018"
ENTERTAINMENT,4.1,141980,Varies with device,Free,0,Teen,Entertainment,"July 30, 2018"
BOOKS_AND_REFERENCE,4.5,418,0.1-10MB,Free,0,Everyone,Books & Reference,"March 27, 2018"
FAMILY,4.5,182,30.1-40MB,Free,0,Everyone,Simulation,"July 11, 2018"
GAME,4.2,6947,10.1-20MB,Free,0,Everyone,Board,"October 25, 2017"
COMMUNICATION,4.0,3419464,Varies with device,Free,0,Everyone,Communication,"July 21, 2018"
FAMILY,4.2,32029,10.1-20MB,Free,0,Everyone,Casual;Pretend Play,"November 6, 2017"
FAMILY,4.7,2387,0.1-10MB,Free,0,Everyone,Education,"June 9, 2018"
GAME,4.4,54082,20.1-30MB,Free,0,Everyone,Adventure,"July 11, 2018"
PHOTOGRAPHY,4.2,240475,0.1-10MB,Free,0,Everyone,Photography,"November 22, 2017"
GAME,4.5,216849,Varies with device,Free,0,Everyone,Action;Action & Adventure,"July 16, 2018"
FINANCE,4.3,25166,10.1-20MB,Free,0,Everyone,Finance,"July 25, 2018"
PHOTOGRAPHY,4.5,1536512,Varies with device,Free,0,Everyone,Photography,"July 17, 2018"
MEDICAL,4.2,64,40.1-50MB,Paid,29.99,Everyone,Medical,"December 22, 2015"
PRODUCTIVITY,3.5,3930,10.1-20MB,Free,0,Everyone,Productivity,"March 22, 2018"
NEWS_AND_MAGAZINES,4.3,0,0.1-10MB,Free,0,Teen,News & Magazines,"July 15, 2016"
FAMILY,4.7,21979,30.1-40MB,Free,0,Everyone,Puzzle,"July 9, 2018"
TOOLS,4.3,2,0.1-10MB,Free,0,Everyone,Tools,"March 2, 2017"
TOOLS,3.2,27,0.1-10MB,Free,0,Everyone,Tools,"January 22, 2018"
FAMILY,4.3,3976,90.1-100MB,Free,0,Teen,Strategy,"January 29, 2018"
FAMILY,4.3,2250,20.1-30MB,Free,0,Everyone,Education,"November 21, 2017"
LIFESTYLE,4.3,17,0.1-10MB,Free,0,Everyone,Lifestyle,"September 5, 2017"
FAMILY,4.3,3,0.1-10MB,Free,0,Everyone,Entertainment,"July 29, 2018"
PHOTOGRAPHY,2.8,1022,0.1-10MB,Free,0,Everyone,Photography,"August 24, 2016"
TOOLS,4.3,352097,0.1-10MB,Free,0,Everyone,Tools,"June 12, 2018"
GAME,4.5,401425,60.1-70MB,Free,0,Everyone,Action,"April 12, 2017"
FAMILY,4.4,475020,60.1-70MB,Free,0,Everyone 10+,Role Playing,"July 26, 2018"
FINANCE,2.3,251,0.1-10MB,Free,0,Everyone,Finance,"October 12, 2017"
FINANCE,4.3,0,0.1-10MB,Free,0,Everyone,Finance,"July 26, 2018"
ENTERTAINMENT,4.2,10291,0.1-10MB,Free,0,Teen,Entertainment,"August 4, 2018"
TOOLS,3.6,45483,Varies with device,Free,0,Everyone,Tools,"July 30, 2018"
LIBRARIES_AND_DEMO,3.9,131,0.1-10MB,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
BOOKS_AND_REFERENCE,4.3,18,0.1-10MB,Free,0,Everyone,Books & Reference,"July 22, 2017"
NEWS_AND_MAGAZINES,4.3,19,10.1-20MB,Free,0,Everyone,News & Magazines,"December 19, 2017"
BOOKS_AND_REFERENCE,3.4,82,0.1-10MB,Free,0,Everyone,Books & Reference,"March 27, 2018"
LIFESTYLE,3.9,592,0.1-10MB,Free,0,Everyone,Lifestyle,"January 2, 2018"
PERSONALIZATION,4.2,11244,0.1-10MB,Free,0,Everyone,Personalization,"June 12, 2018"
VIDEO_PLAYERS,4.2,4585,Varies with device,Paid,5.99,Everyone,Video Players & Editors,"March 30, 2018"
GAME,4.3,13604,90.1-100MB,Paid,0.99,Teen,Action,"June 26, 2018"
GAME,4.7,295305,0.1-10MB,Free,0,Everyone,Word,"June 6, 2018"
PERSONALIZATION,4.5,624924,20.1-30MB,Free,0,Everyone,Personalization,"August 1, 2018"
VIDEO_PLAYERS,4.6,98819,20.1-30MB,Free,0,Everyone,Video Players & Editors,"August 6, 2018"
TOOLS,2.5,362,0.1-10MB,Free,0,Everyone,Tools,"January 15, 2018"
PERSONALIZATION,4.0,13,10.1-20MB,Paid,0.99,Everyone,Personalization,"July 20, 2018"
PRODUCTIVITY,4.8,93,10.1-20MB,Free,0,Everyone,Productivity,"July 17, 2018"
NEWS_AND_MAGAZINES,4.3,11657972,Varies with device,Free,0,Mature 17+,News & Magazines,"July 30, 2018"
FAMILY,4.7,1424,10.1-20MB,Free,0,Everyone,Educational,"June 7, 2018"
FAMILY,4.3,0,0.1-10MB,Free,0,Everyone 10+,Entertainment,"January 3, 2018"
FINANCE,4.1,2048,20.1-30MB,Free,0,Everyone,Finance,"July 10, 2018"
SPORTS,4.5,12,20.1-30MB,Free,0,Everyone,Sports,"January 26, 2018"
PHOTOGRAPHY,3.0,1,0.1-10MB,Paid,3.49,Everyone,Photography,"October 20, 2017"
TOOLS,4.6,14,0.1-10MB,Free,0,Everyone,Tools,"March 21, 2015"
PERSONALIZATION,4.9,934,0.1-10MB,Free,0,Everyone,Personalization,"October 17, 2014"
FINANCE,4.5,175,10.1-20MB,Free,0,Everyone,Finance,"August 3, 2018"
MEDICAL,3.8,700,30.1-40MB,Free,0,Everyone,Medical,"June 21, 2018"
PERSONALIZATION,4.2,63699,0.1-10MB,Free,0,Teen,Personalization,"September 21, 2015"
MEDICAL,4.3,123,80.1-90MB,Free,0,Everyone,Medical,"June 1, 2018"
BUSINESS,4.3,0,0.1-10MB,Free,0,Everyone,Business,"August 25, 2014"
NEWS_AND_MAGAZINES,4.0,30287,10.1-20MB,Free,0,Everyone 10+,News & Magazines,"August 3, 2018"
