Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
PHOTOGRAPHY,4.4,635846,14M,Free,0,Everyone,Photography,"May 23, 2018"
MEDICAL,3.0,315,22M,Free,0,Everyone,Medical,"October 10, 2017"
SPORTS,4.3,1,26M,Free,0,Everyone,Sports,"February 19, 2018"
GAME,4.3,696019,Varies with device,Free,0,Everyone 10+,Arcade,"May 26, 2018"
EDUCATION,4.5,172508,76M,Free,0,Everyone,Education;Education,"June 27, 2018"
COMICS,4.4,238970,28M,Free,0,Teen,Comics,"July 9, 2018"
MEDICAL,4.5,199,1.8M,Paid,$11.99,Everyone,Medical,"June 27, 2018"
ART_AND_DESIGN,4.3,132,7.7M,Free,0,Everyone,Art & Design,"January 4, 2018"
NEWS_AND_MAGAZINES,4.3,0,5.8M,Free,0,Everyone,News & Magazines,"June 5, 2018"
TOOLS,4.4,1774,4.1M,Paid,$1.99,Everyone,Tools,"October 5, 2017"
BUSINESS,4.6,5800,8.6M,Free,0,Everyone,Business,"August 2, 2018"
TOOLS,3.9,478,2.0M,Free,0,Everyone,Tools,"September 12, 2016"
FAMILY,4.6,401211,Varies with device,Free,0,Everyone,Entertainment,"July 18, 2018"
FAMILY,4.5,1303,13M,Free,0,Everyone,Entertainment,"July 24, 2018"
FAMILY,4.6,9952,3.7M,Free,0,Teen,Entertainment,"July 5, 2016"
NEWS_AND_MAGAZINES,3.9,63647,23M,Free,0,Everyone 10+,News & Magazines,"August 1, 2018"
FAMILY,2.8,107441,32M,Free,0,Everyone,Casual;Action & Adventure,"July 10, 2018"
GAME,4.5,547644,23M,Free,0,Teen,Action,"August 3, 2018"
GAME,4.5,910051,76M,Free,0,Teen,Card,"August 2, 2018"
MEDICAL,4.5,163,375k,Paid,$1.99,Everyone,Medical,"August 3, 2015"
FINANCE,4.3,2,34M,Free,0,Everyone,Finance,"March 10, 2018"
BUSINESS,4.3,2,6.0M,Free,0,Everyone,Business,"September 27, 2017"
HEALTH_AND_FITNESS,4.4,7586,45M,Free,0,Everyone,Health & Fitness,"April 10, 2018"
COMMUNICATION,4.4,152470,Varies with device,Free,0,Everyone,Communication,"July 19, 2018"
LIFESTYLE,4.3,3,15M,Free,0,Everyone,Lifestyle,"August 7, 2018"
SOCIAL,4.5,67611,21M,Free,0,Mature 17+,Social,"April 23, 2018"
BOOKS_AND_REFERENCE,4.9,122,26M,Free,0,Everyone,Books & Reference,"April 10, 2016"
HOUSE_AND_HOME,4.6,353799,Varies with device,Free,0,Everyone,House & Home,"August 1, 2018"
MEDICAL,4.2,70,1.9M,Free,0,Everyone,Medical,"May 27, 2016"
FAMILY,4.3,22,29M,Free,0,Everyone,Education,"February 6, 2018"
BUSINESS,4.2,16422,28M,Free,0,Everyone,Business,"August 1, 2018"
MAPS_AND_NAVIGATION,4.7,162049,48M,Free,0,Everyone,Maps & Navigation,"August 7, 2018"
FAMILY,4.6,2721923,25M,Free,0,Teen,Simulation,"June 11, 2018"
COMICS,3.7,22551,11M,Free,0,Teen,Comics,"July 24, 2018"
MEDICAL,4.3,0,10M,Free,0,Everyone,Medical,"June 21, 2018"
FINANCE,4.7,175,12M,Free,0,Everyone,Finance,"June 12, 2018"
FAMILY,4.5,9876369,99M,Free,0,Everyone,Casual,"July 3, 2018"
PARENTING,4.8,190,6.8M,Free,0,Everyone,Parenting,"June 24, 2018"
HEALTH_AND_FITNESS,4.8,38,24M,Free,0,Everyone,Health & Fitness,"July 10, 2018"
PRODUCTIVITY,3.1,6572,Varies with device,Free,0,Everyone,Productivity,"May 29, 2018"
GAME,4.5,10460,18M,Free,0,Everyone,Arcade,"July 11, 2018"
FAMILY,4.4,276,16M,Free,0,Everyone,Puzzle;Brain Games,"September 12, 2017"
TOOLS,4.3,534,3.0M,Free,0,Everyone,Tools,"June 23, 2018"
FINANCE,4.0,48445,10M,Free,0,Everyone,Finance,"July 16, 2018"
FAMILY,4.6,2133047,Varies with device,Free,0,Teen,Entertainment,"July 31, 2018"
FINANCE,4.4,96,7.2M,Free,0,Everyone,Finance,"August 5, 2018"
PHOTOGRAPHY,4.4,1163232,31M,Free,0,Everyone,Photography,"July 20, 2018"
HEALTH_AND_FITNESS,3.7,1812,37M,Free,0,Everyone,Health & Fitness,"July 24, 2018"
NEWS_AND_MAGAZINES,4.7,10,6.3M,Free,0,Everyone,News & Magazines,"April 28, 2018"
TOOLS,4.0,9,4.7M,Free,0,Everyone,Tools,"May 17, 2018"
NEWS_AND_MAGAZINES,4.2,27104,8.2M,Free,0,Everyone 10+,News & Magazines,"August 3, 2018"
FOOD_AND_DRINK,4.2,68103,66M,Free,0,Everyone,Food & Drink,"June 20, 2018"
TRAVEL_AND_LOCAL,2.5,12,12M,Free,0,Everyone,Travel & Local,"November 3, 2017"
COMMUNICATION,4.2,83239,14M,Free,0,Everyone,Communication,"April 19, 2018"
NEWS_AND_MAGAZINES,5.0,4,10M,Free,0,Everyone,News & Magazines,"July 23, 2018"
FAMILY,4.0,1699,72M,Free,0,Everyone,Entertainment;Music & Video,"October 18, 2017"
SPORTS,3.4,144,79M,Free,0,Teen,Sports,"May 11, 2018"
PERSONALIZATION,4.4,7146,14M,Free,0,Everyone 10+,Personalization,"February 2, 2018"
FOOD_AND_DRINK,4.5,455496,35M,Free,0,Everyone,Food & Drink,"August 1, 2018"
FAMILY,4.6,28,23M,Paid,$1.99,Everyone,Education;Education,"January 13, 2014"
GAME,3.8,35171,45M,Free,0,Everyone,Racing,"February 11, 2014"
PRODUCTIVITY,4.3,0,22M,Free,0,Everyone,Productivity,"September 17, 2015"
PHOTOGRAPHY,4.2,329,4.8M,Free,0,Everyone,Photography,"November 13, 2017"
HEALTH_AND_FITNESS,4.5,32606,Varies with device,Free,0,Everyone,Health & Fitness,"March 22, 2018"
BEAUTY,4.2,2225,52M,Free,0,Everyone,Beauty,"February 28, 2018"
BUSINESS,4.9,13,5.3M,Free,0,Everyone,Business,"July 12, 2018"
TOOLS,4.0,5,1.6M,Free,0,Everyone,Tools,"June 16, 2015"
FAMILY,5.0,1,96M,Paid,$29.99,Mature 17+,Education,"January 19, 2016"
PRODUCTIVITY,4.3,0,3.7M,Paid,$2.99,Everyone,Productivity,"December 1, 2017"
COMMUNICATION,4.3,2451093,Varies with device,Free,0,Teen,Communication,"August 3, 2018"
PERSONALIZATION,4.4,55525,22M,Free,0,Everyone,Personalization,"February 26, 2018"
PERSONALIZATION,4.7,32613,3.2M,Free,0,Everyone,Personalization,"May 31, 2018"
TOOLS,4.6,424,3.5M,Free,0,Everyone,Tools,"December 19, 2017"
SPORTS,4.6,315,4.3M,Paid,$2.99,Everyone,Sports,"June 6, 2018"
AUTO_AND_VEHICLES,4.8,27,2.5M,Free,0,Everyone,Auto & Vehicles,"February 15, 2018"
LIFESTYLE,3.2,3031,2.7M,Free,0,Everyone,Lifestyle,"July 3, 2018"
FINANCE,3.6,73,14M,Free,0,Everyone,Finance,"October 18, 2016"
SPORTS,4.3,91031,Varies with device,Free,0,Everyone,Sports,"August 4, 2018"
FAMILY,4.3,0,6.5M,Free,0,Everyone,Entertainment,"June 10, 2018"
BOOKS_AND_REFERENCE,4.3,17506,17M,Free,0,Everyone,Books & Reference,"July 20, 2018"
TOOLS,4.0,26189,5.3M,Free,0,Everyone,Tools,"June 27, 2018"
FAMILY,4.2,47031,58M,Free,0,Everyone,Simulation;Action & Adventure,"July 30, 2018"
BUSINESS,4.5,207372,11M,Free,0,Everyone,Business,"August 2, 2018"
PERSONALIZATION,4.4,142393,12M,Free,0,Everyone,Personalization,"July 31, 2018"
FAMILY,4.3,2017,Varies with device,Free,0,Everyone,Entertainment,"February 16, 2018"
FAMILY,4.3,0,5.2M,Free,0,Everyone,Education,"April 2, 2018"
TOOLS,3.5,1960,2.7M,Free,0,Everyone,Tools,"August 4, 2018"
FAMILY,3.2,9126,5.8M,Free,0,Everyone,Strategy,"June 8, 2016"
FINANCE,4.3,4,1.5M,Free,0,Teen,Finance,"June 13, 2018"
MEDICAL,4.5,492,39M,Paid,$7.99,Everyone,Medical,"April 13, 2018"
SPORTS,3.5,1689,5.7M,Free,0,Everyone,Sports,"August 29, 2017"
PHOTOGRAPHY,4.5,180697,6.1M,Free,0,Everyone,Photography,"April 25, 2017"
MEDICAL,4.3,1,29M,Free,0,Everyone,Medical,"June 29, 2017"
COMMUNICATION,3.8,19,21M,Free,0,Everyone,Communication,"April 19, 2018"
NEWS_AND_MAGAZINES,4.7,10,2.3M,Free,0,Everyone,News & Magazines,"July 30, 2014"
TRAVEL_AND_LOCAL,4.4,47777,19M,Free,0,Everyone,Travel & Local,"July 31, 2018"
FAMILY,3.6,569,18M,Free,0,Everyone,Educational;Education,"June 13, 2014"
SPORTS,4.4,122282,Varies with device,Free,0,Everyone 10+,Sports,"July 20, 2018"
EDUCATION,4.4,272145,Varies with device,Free,0,Everyone,Education;Brain Games,"August 3, 2018"
SOCIAL,4.6,4300936,Varies with device,Free,0,Teen,Social,"August 3, 2018"
LIFESTYLE,4.3,0,3.1M,Free,0,Everyone,Lifestyle,"June 21, 2018"
FAMILY,2.9,53,82M,Free,0,Everyone,Puzzle,"March 17, 2018"
BUSINESS,4.3,0,38M,Free,0,Everyone,Business,"May 21, 2018"
PERSONALIZATION,4.3,5,17M,Free,0,Everyone,Personalization,"April 4, 2018"
COMMUNICATION,4.0,1,2.4M,Free,0,Everyone,Communication,"April 25, 2017"
NEWS_AND_MAGAZINES,4.2,69,25M,Free,0,Everyone,News & Magazines,"August 24, 2017"
PERSONALIZATION,4.6,3062845,7.4M,Free,0,Everyone,Personalization,"August 3, 2018"
COMMUNICATION,4.2,171031,Varies with device,Free,0,Everyone,Communication,"August 3, 2018"
FAMILY,4.3,5442,16M,Paid,$9.99,Teen,Role Playing,"June 28, 2018"
ENTERTAINMENT,3.9,61201,Varies with device,Free,0,Teen,Entertainment,"July 19, 2018"
SOCIAL,4.1,12495,19M,Free,0,Mature 17+,Social,"August 19, 2017"
EVENTS,4.4,464,8.9M,Free,0,Everyone,Events,"December 4, 2017"
PRODUCTIVITY,5.0,3,28M,Free,0,Everyone,Productivity,"December 6, 2016"
FAMILY,4.5,48754,9.3M,Paid,$0.99,Everyone,Arcade;Action & Adventure,"October 7, 2014"
MEDICAL,4.3,5521,22M,Free,0,Everyone,Medical,"July 1, 2018"
MEDICAL,5.0,3,22M,Free,0,Everyone,Medical,"July 25, 2018"
SOCIAL,4.3,315390,Varies with device,Free,0,Everyone,Social,"July 26, 2018"
GAME,4.3,4,7.6M,Free,0,Teen,Card,"July 30, 2018"
COMMUNICATION,4.3,6,31M,Free,0,Teen,Communication,"July 30, 2018"
MAPS_AND_NAVIGATION,4.8,15865,3.3M,Free,0,Everyone,Maps & Navigation,"August 3, 2018"
HEALTH_AND_FITNESS,5.0,2,8.3M,Free,0,Everyone,Health & Fitness,"July 9, 2018"
GAME,4.4,98123,40M,Free,0,Teen,Arcade,"May 25, 2018"
NEWS_AND_MAGAZINES,4.2,21147,9.0M,Free,0,Teen,News & Magazines,"August 6, 2018"
PERSONALIZATION,3.1,112,8.8M,Paid,$0.99,Everyone,Personalization,"April 26, 2017"
SPORTS,4.3,0,12M,Free,0,Everyone,Sports,"January 31, 2017"
DATING,4.2,1939,Varies with device,Free,0,Mature 17+,Dating,"January 8, 2017"
VIDEO_PLAYERS,4.2,59089,5.4M,Free,0,Everyone,Video Players & Editors,"August 3, 2018"
FAMILY,4.6,4289,33M,Free,0,Everyone,Casual;Brain Games,"July 31, 2018"
HEALTH_AND_FITNESS,4.3,0,7.3M,Free,0,Everyone,Health & Fitness,"July 9, 2018"
GAME,4.6,19922,35M,Paid,$1.99,Everyone 10+,Board,"July 30, 2018"
GAME,4.1,68057,85M,Free,0,Everyone,Casual;Creativity,"July 30, 2018"
DATING,4.5,182986,77M,Free,0,Mature 17+,Dating,"August 2, 2018"
FAMILY,4.8,3136,2.7M,Free,0,Everyone,Entertainment,"June 27, 2018"
FAMILY,4.3,2223,8.6M,Free,0,Teen,Entertainment,"March 28, 2018"
BOOKS_AND_REFERENCE,4.3,0,8.0M,Free,0,Everyone,Books & Reference,"July 28, 2017"
BUSINESS,4.1,15,24M,Free,0,Everyone,Business,"April 5, 2018"
GAME,4.0,428268,22M,Free,0,Everyone,Action,"September 14, 2015"
GAME,3.9,1576,43M,Free,0,Everyone,Arcade,"August 5, 2018"
BOOKS_AND_REFERENCE,3.5,11,15M,Free,0,Everyone,Books & Reference,"April 13, 2018"
GAME,4.0,41759,12M,Free,0,Everyone,Arcade,"January 19, 2014"
COMMUNICATION,4.4,3075096,Varies with device,Free,0,Everyone,Communication,"July 10, 2018"
BOOKS_AND_REFERENCE,4.3,114,7.3M,Free,0,Everyone,Books & Reference,"August 7, 2015"
FAMILY,4.1,245839,76M,Free,0,Everyone,Casual,"April 3, 2017"
MAPS_AND_NAVIGATION,4.3,15,164k,Free,0,Everyone,Maps & Navigation,"February 3, 2013"
VIDEO_PLAYERS,4.3,0,14M,Free,0,Everyone,Video Players & Editors,"July 12, 2018"
HOUSE_AND_HOME,4.3,43847,Varies with device,Free,0,Everyone,House & Home,"July 6, 2018"
GAME,4.4,7614271,70M,Free,0,Everyone,Casual,"July 26, 2018"
HEALTH_AND_FITNESS,4.7,55571,12M,Free,0,Everyone,Health & Fitness,"February 21, 2018"
COMMUNICATION,4.0,3419249,Varies with device,Free,0,Everyone,Communication,"July 21, 2018"
FAMILY,4.7,23,4.3M,Free,0,Everyone,Education,"August 28, 2017"
LIBRARIES_AND_DEMO,4.3,0,1.2M,Free,0,Everyone,Libraries & Demo,"July 20, 2016"
PHOTOGRAPHY,3.8,28660,6.4M,Free,0,Everyone,Photography,"March 21, 2018"
ENTERTAINMENT,4.6,22508,3.3M,Free,0,Everyone,Entertainment,"July 16, 2015"
COMMUNICATION,4.4,177703,13M,Free,0,Mature 17+,Communication,"July 25, 2018"
GAME,3.6,153,67M,Free,0,Everyone,Action,"December 31, 2016"
FAMILY,4.3,1895,72M,Free,0,Everyone,Simulation,"February 27, 2018"
FAMILY,4.2,1696,2.7M,Free,0,Mature 17+,Entertainment,"September 19, 2012"
TOOLS,4.6,2674051,26M,Free,0,Everyone,Tools,"August 6, 2018"
SHOPPING,4.4,9950,15M,Free,0,Everyone,Shopping,"July 18, 2018"
LIFESTYLE,4.1,28301,Varies with device,Free,0,Everyone,Lifestyle,"July 13, 2018"
SOCIAL,4.2,17,5.1M,Free,0,Teen,Social,"May 25, 2013"
FAMILY,3.6,309,19M,Free,0,Everyone,Entertainment,"June 22, 2017"
FAMILY,4.3,1,16M,Free,0,Everyone,Education,"June 20, 2018"
FAMILY,3.9,10753,84M,Free,0,Everyone,Educational;Education,"July 23, 2018"
LIFESTYLE,4.1,360,4.6M,Free,0,Everyone,Lifestyle,"April 30, 2014"
PARENTING,4.1,27,4.6M,Free,0,Everyone,Parenting,"October 12, 2017"
GAME,4.5,1418,26M,Free,0,Teen,Casino,"May 30, 2018"
FINANCE,3.8,93,22M,Paid,$399.99,Everyone,Finance,"December 11, 2017"
COMMUNICATION,4.3,258556,Varies with device,Free,0,Everyone,Communication,"July 25, 2018"
SPORTS,4.5,191,28M,Free,0,Everyone,Sports,"August 1, 2018"
COMMUNICATION,4.4,2473509,Varies with device,Free,0,Everyone,Communication,"July 31, 2018"
FAMILY,4.3,10776,21M,Free,0,Everyone,Arcade;Action & Adventure,"October 26, 2017"
BUSINESS,3.7,27,18M,Free,0,Everyone,Business,"May 17, 2018"
MEDICAL,4.3,3,27M,Free,0,Everyone,Medical,"April 22, 2017"
FAMILY,3.7,433,Varies with device,Free,0,Teen,Entertainment,"August 1, 2013"
COMMUNICATION,4.0,56642847,Varies with device,Free,0,Everyone,Communication,"August 1, 2018"
FAMILY,4.5,235906,13M,Free,0,Everyone,Entertainment;Brain Games,"July 29, 2018"
COMMUNICATION,4.0,122512,79k,Free,0,Everyone,Communication,"September 2, 2015"
NEWS_AND_MAGAZINES,4.3,13166,25M,Free,0,Everyone 10+,News & Magazines,"June 6, 2018"
GAME,4.1,297,48M,Free,0,Teen,Action,"March 28, 2018"
SPORTS,4.2,521138,Varies with device,Free,0,Everyone 10+,Sports,"July 19, 2018"
SHOPPING,4.5,44588,20M,Free,0,Everyone,Shopping,"July 12, 2018"
TOOLS,4.5,5180480,26M,Free,0,Everyone,Tools,"August 1, 2018"
WEATHER,4.2,29,3.5M,Free,0,Everyone,Weather,"April 23, 2018"
GAME,4.4,2610328,46M,Free,0,Everyone,Arcade,"July 3, 2018"
TOOLS,3.8,560,314k,Free,0,Everyone,Tools,"June 8, 2018"
ENTERTAINMENT,4.3,303,44M,Free,0,Teen,Entertainment,"December 14, 2017"
HEALTH_AND_FITNESS,4.3,0,12M,Free,0,Everyone,Health & Fitness,"August 7, 2018"
PRODUCTIVITY,4.4,26358,50k,Paid,$1.99,Everyone,Productivity,"January 17, 2014"
SOCIAL,4.3,374,20M,Free,0,Everyone,Social,"July 30, 2018"
EDUCATION,4.4,148550,59M,Free,0,Everyone,Education;Education,"August 3, 2018"
TOOLS,4.3,15618,2.4M,Free,0,Everyone,Tools,"November 27, 2017"
GAME,5.0,2,20M,Paid,$1.49,Everyone,Arcade,"February 8, 2017"
BUSINESS,4.1,1828,13M,Free,0,Everyone,Business,"July 20, 2018"
PRODUCTIVITY,4.0,616,175k,Free,0,Everyone,Productivity,"September 22, 2014"
GAME,4.5,27725352,76M,Free,0,Everyone 10+,Arcade,"July 12, 2018"
SHOPPING,4.5,20247,47M,Free,0,Everyone,Shopping,"August 3, 2018"
PERSONALIZATION,4.3,1714,31M,Free,0,Everyone,Personalization,"June 19, 2018"
PHOTOGRAPHY,4.5,859,21M,Free,0,Everyone,Photography,"July 18, 2018"
FAMILY,4.4,252006,26M,Free,0,Everyone,Simulation,"March 15, 2018"
SHOPPING,4.2,857923,18M,Free,0,Everyone,Shopping,"July 31, 2018"
SPORTS,4.3,83545,23M,Free,0,Everyone,Sports,"July 31, 2018"
NEWS_AND_MAGAZINES,4.1,20,3.1M,Free,0,Everyone,News & Magazines,"July 10, 2017"
GAME,4.8,230710,87M,Free,0,Everyone,Word,"August 2, 2018"
FAMILY,4.5,110877,Varies with device,Free,0,Everyone 10+,Casual;Action & Adventure,"March 28, 2018"
GAME,4.7,6187,33M,Free,0,Teen,Casino,"July 27, 2018"
MEDICAL,4.3,25,16M,Free,0,Everyone,Medical,"August 2, 2018"
TOOLS,4.2,1859109,Varies with device,Free,0,Everyone,Tools,"July 31, 2018"
ENTERTAINMENT,4.1,141980,Varies with device,Free,0,Teen,Entertainment,"July 30, 2018"
BOOKS_AND_REFERENCE,4.5,418,4.2M,Free,0,Everyone,Books & Reference,"March 27, 2018"
FAMILY,4.5,182,39M,Free,0,Everyone,Simulation,"July 11, 2018"
GAME,4.2,6947,20M,Free,0,Everyone,Board,"October 25, 2017"
COMMUNICATION,4.0,3419464,Varies with device,Free,0,Everyone,Communication,"July 21, 2018"
FAMILY,4.2,32029,15M,Free,0,Everyone,Casual;Pretend Play,"November 6, 2017"
FAMILY,4.7,2387,6.9M,Free,0,Everyone,Education,"June 9, 2018"
GAME,4.4,54082,21M,Free,0,Everyone,Adventure,"July 11, 2018"
PHOTOGRAPHY,4.2,240475,9.5M,Free,0,Everyone,Photography,"November 22, 2017"
GAME,4.5,216849,Varies with device,Free,0,Everyone,Action;Action & Adventure,"July 16, 2018"
FINANCE,4.3,25166,11M,Free,0,Everyone,Finance,"July 25, 2018"
PHOTOGRAPHY,4.5,1536512,Varies with device,Free,0,Everyone,Photography,"July 17, 2018"
MEDICAL,4.2,64,41M,Paid,$29.99,Everyone,Medical,"December 22, 2015"
PRODUCTIVITY,3.5,3930,18M,Free,0,Everyone,Productivity,"March 22, 2018"
NEWS_AND_MAGAZINES,4.3,0,3.8M,Free,0,Teen,News & Magazines,"July 15, 2016"
FAMILY,4.7,21979,38M,Free,0,Everyone,Puzzle,"July 9, 2018"
TOOLS,4.3,2,4.2M,Free,0,Everyone,Tools,"March 2, 2017"
TOOLS,3.2,27,2.7M,Free,0,Everyone,Tools,"January 22, 2018"
FAMILY,4.3,3976,98M,Free,0,Teen,Strategy,"January 29, 2018"
FAMILY,4.3,2250,30M,Free,0,Everyone,Education,"November 21, 2017"
LIFESTYLE,4.3,17,3.7M,Free,0,Everyone,Lifestyle,"September 5, 2017"
FAMILY,4.3,3,4.1M,Free,0,Everyone,Entertainment,"July 29, 2018"
PHOTOGRAPHY,2.8,1022,3.8M,Free,0,Everyone,Photography,"August 24, 2016"
TOOLS,4.3,352097,6.7M,Free,0,Everyone,Tools,"June 12, 2018"
GAME,4.5,401425,70M,Free,0,Everyone,Action,"April 12, 2017"
FAMILY,4.4,475020,69M,Free,0,Everyone 10+,Role Playing,"July 26, 2018"
FINANCE,2.3,251,5.7M,Free,0,Everyone,Finance,"October 12, 2017"
FINANCE,4.3,0,9.9M,Free,0,Everyone,Finance,"July 26, 2018"
ENTERTAINMENT,4.2,10291,6.5M,Free,0,Teen,Entertainment,"August 4, 2018"
TOOLS,3.6,45483,Varies with device,Free,0,Everyone,Tools,"July 30, 2018"
LIBRARIES_AND_DEMO,3.9,131,429k,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
BOOKS_AND_REFERENCE,4.3,18,5.7M,Free,0,Everyone,Books & Reference,"July 22, 2017"
NEWS_AND_MAGAZINES,4.3,19,17M,Free,0,Everyone,News & Magazines,"December 19, 2017"
BOOKS_AND_REFERENCE,3.4,82,2.7M,Free,0,Everyone,Books & Reference,"March 27, 2018"
LIFESTYLE,3.9,592,2.5M,Free,0,Everyone,Lifestyle,"January 2, 2018"
PERSONALIZATION,4.2,11244,2.2M,Free,0,Everyone,Personalization,"June 12, 2018"
VIDEO_PLAYERS,4.2,4585,Varies with device,Paid,$5.99,Everyone,Video Players & Editors,"March 30, 2018"
GAME,4.3,13604,96M,Paid,$0.99,Teen,Action,"June 26, 2018"
GAME,4.7,295305,3.9M,Free,0,Everyone,Word,"June 6, 2018"
PERSONALIZATION,4.5,624924,24M,Free,0,Everyone,Personalization,"August 1, 2018"
VIDEO_PLAYERS,4.6,98819,27M,Free,0,Everyone,Video Players & Editors,"August 6, 2018"
TOOLS,2.5,362,7.8M,Free,0,Everyone,Tools,"January 15, 2018"
PERSONALIZATION,4.0,13,19M,Paid,$0.99,Everyone,Personalization,"July 20, 2018"
PRODUCTIVITY,4.8,93,14M,Free,0,Everyone,Productivity,"July 17, 2018"
NEWS_AND_MAGAZINES,4.3,11657972,Varies with device,Free,0,Mature 17+,News & Magazines,"July 30, 2018"
FAMILY,4.7,1424,19M,Free,0,Everyone,Educational,"June 7, 2018"
FAMILY,4.3,0,8.4M,Free,0,Everyone 10+,Entertainment,"January 3, 2018"
FINANCE,4.1,2048,24M,Free,0,Everyone,Finance,"July 10, 2018"
SPORTS,4.5,12,23M,Free,0,Everyone,Sports,"January 26, 2018"
PHOTOGRAPHY,3.0,1,2.5M,Paid,$3.49,Everyone,Photography,"October 20, 2017"
TOOLS,4.6,14,2.1M,Free,0,Everyone,Tools,"March 21, 2015"
PERSONALIZATION,4.9,934,3.8M,Free,0,Everyone,Personalization,"October 17, 2014"
FINANCE,4.5,175,12M,Free,0,Everyone,Finance,"August 3, 2018"
MEDICAL,3.8,700,37M,Free,0,Everyone,Medical,"June 21, 2018"
PERSONALIZATION,4.2,63699,2.3M,Free,0,Teen,Personalization,"September 21, 2015"
MEDICAL,4.3,123,86M,Free,0,Everyone,Medical,"June 1, 2018"
BUSINESS,4.3,0,518k,Free,0,Everyone,Business,"August 25, 2014"
NEWS_AND_MAGAZINES,4.0,30287,19M,Free,0,Everyone 10+,News & Magazines,"August 3, 2018"
GAME,4.3,10806,49M,Free,0,Everyone,Racing,"May 9, 2017"
FAMILY,4.5,64,32M,Free,0,Everyone,Simulation,"July 27, 2018"
LIFESTYLE,3.2,16168,55M,Free,0,Everyone,Lifestyle,"July 26, 2018"
FOOD_AND_DRINK,4.5,22071,Varies with device,Free,0,Everyone,Food & Drink,"June 29, 2018"
DATING,4.1,2556,56M,Free,0,Mature 17+,Dating,"August 1, 2018"
DATING,4.3,0,5.0M,Free,0,Everyone,Dating,"July 22, 2018"
TOOLS,4.2,54063,16M,Free,0,Everyone,Tools,"June 1, 2018"
LIFESTYLE,3.2,320,31M,Free,0,Everyone,Lifestyle,"December 13, 2017"
GAME,4.6,4128732,Varies with device,Free,0,Everyone,Casual,"July 13, 2018"
TOOLS,4.3,20,16M,Free,0,Everyone,Tools,"July 16, 2018"
FAMILY,4.2,34,4.0M,Free,0,Everyone,Entertainment,"May 17, 2018"
ENTERTAINMENT,4.3,4885646,Varies with device,Free,0,Teen,Entertainment,"August 3, 2018"
PERSONALIZATION,4.3,3,3.4M,Free,0,Everyone,Personalization,"July 9, 2018"
FAMILY,4.6,9016,24M,Free,0,Everyone,Entertainment;Creativity,"August 6, 2018"
TRAVEL_AND_LOCAL,4.3,0,5.7M,Free,0,Everyone,Travel & Local,"November 3, 2017"
EDUCATION,4.5,99020,18M,Free,0,Everyone,Education,"August 2, 2018"
FAMILY,4.5,36606,Varies with device,Free,0,Everyone,Educational;Education,"June 22, 2018"
PRODUCTIVITY,4.3,3,24M,Free,0,Everyone,Productivity,"July 30, 2018"
COMMUNICATION,4.1,14766,16M,Free,0,Teen,Communication,"September 20, 2017"
MAPS_AND_NAVIGATION,4.2,43252,Varies with device,Free,0,Everyone,Maps & Navigation,"July 18, 2018"
BOOKS_AND_REFERENCE,3.9,314,2.6M,Free,0,Everyone,Books & Reference,"October 24, 2016"
COMMUNICATION,4.3,4785892,11M,Free,0,Everyone,Communication,"June 8, 2018"
FAMILY,4.2,17108,8.3M,Free,0,Everyone,Strategy,"June 23, 2016"
BUSINESS,4.6,213,3.8M,Free,0,Everyone,Business,"April 11, 2018"
COMMUNICATION,4.3,125,53M,Free,0,Everyone,Communication,"October 16, 2017"
FAMILY,4.7,1647,16M,Paid,$14.99,Everyone,Role Playing,"February 28, 2017"
TOOLS,4.3,0,35M,Free,0,Everyone,Tools,"March 15, 2018"
SPORTS,4.4,129409,73M,Paid,$1.99,Everyone,Sports,"August 4, 2018"
FAMILY,3.0,4,8.0M,Free,0,Everyone,Entertainment,"June 8, 2017"
HEALTH_AND_FITNESS,4.3,3,60M,Free,0,Teen,Health & Fitness,"August 2, 2018"
FAMILY,4.7,7252,9.2M,Free,0,Everyone,Education,"August 2, 2018"
SOCIAL,4.3,3781770,Varies with device,Free,0,Mature 17+,Social,"August 2, 2018"
TRAVEL_AND_LOCAL,4.3,34,7.6M,Free,0,Everyone,Travel & Local,"August 29, 2017"
BUSINESS,4.3,2,1.4M,Free,0,Everyone,Business,"November 21, 2017"
FAMILY,4.3,9,22M,Free,0,Everyone,Entertainment,"June 22, 2018"
BOOKS_AND_REFERENCE,3.5,10,3.0M,Free,0,Everyone,Books & Reference,"November 10, 2017"
EDUCATION,3.9,1239,1.8M,Free,0,Everyone,Education,"July 29, 2016"
FAMILY,4.2,72,2.5M,Free,0,Teen,Entertainment,"June 18, 2015"
PRODUCTIVITY,4.3,9,2.3M,Free,0,Everyone,Productivity,"July 26, 2018"
SHOPPING,3.7,23,8.9M,Free,0,Everyone,Shopping,"July 8, 2016"
COMMUNICATION,4.0,1711,2.1M,Free,0,Everyone,Communication,"January 11, 2018"
HEALTH_AND_FITNESS,2.1,32,9.6M,Free,0,Everyone,Health & Fitness,"May 22, 2018"
PRODUCTIVITY,4.3,3,108k,Free,0,Everyone,Productivity,"January 21, 2014"
GAME,4.5,9881908,99M,Free,0,Everyone,Casual,"July 3, 2018"
GAME,4.4,2123793,49M,Free,0,Everyone,Puzzle,"July 5, 2018"
